category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,url,source,scraped_date
"Home, Furniture & Appliances",Eco-Friendly Roch 1.5hp Air Conditioner 1.5hp Roch,2899.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Quality and Affordable one year warranty,False,https://jiji.com.gh/accra-metropolitan/home-appliances/eco-friendly-roch-1-5hp-air-conditioner-1-5hp-roch-v3w9JruPmDV2LsWpfmDaDajt.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Touchpad Crystal Lamp,160.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Lighting fixture that incorporates crystals, often in the form of a lampshade or decorative...",False,https://jiji.com.gh/accra-metropolitan/lighting/touchpad-crystal-lamp-8MivqW85GpdA0305MzVJ3GQd.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Sokany Handheld Steam Cleaner,350.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","The handheld steam cleaner is equipped with a 2000W powerful rapid heating system, which can spray...",False,https://jiji.com.gh/madina/home-appliances/sokany-handheld-steam-cleaner-FRyjTTUNq6vdZIUeuPbI3GH.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Portable Blender - Uk,199.0,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman","Verified ID, 5+ years on Jiji","- glass bottle 
- heat resistant handle 
- include USB cord
Call or whatsap on024********* or search...",False,https://jiji.com.gh/darkuman/kitchen-appliances/portable-blender-uk-rGlZzo8DlQ0CozfOzAd4WXQI.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Verified Decakila Electronics Steam Station Iron Station,700.0,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area","Verified ID, 3+ years on Jiji",Quality and affordable one year warranty,False,https://jiji.com.gh/avenor-area/home-appliances/verified-decakila-electronics-steam-station-iron-station-f6skBs8mXKIPQPoSKWc8bPA.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Washing Machine,2500.0,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","The Innex Freestanding Washing Machine from Indesit wil save you time, money and energy with...",False,https://jiji.com.gh/accra-metropolitan/home-appliances/washing-machine-9PyPSFQj51tRRdwPUq2ZEi6A.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Power Zone Bleach,22.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"Power zone bleach for cleaning, bleaching in laundry and disinfection. Power zone bleach is thick...",False,https://jiji.com.gh/tema-metropolitan/household-chemicals/power-zone-bleach-ywMqecV5K33sslkZiScnX1xE.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Elegant Luxury Crystal Chandelier Fan Light,1600.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","This Crystal Invisible Fan Lamp is designed for upscale living spaces, offering a luxurious and...",False,https://jiji.com.gh/dansoman/lighting/elegant-luxury-crystal-chandelier-fan-light-cSlV17cLFE6IIHcxHVMNNnCz.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",High Pressure Hose for Washing Bay Machines,50.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Brand new pressure washer hose for your commercial washers are now available. Highly reliable and...,False,https://jiji.com.gh/accra-metropolitan/garden/high-pressure-hose-for-washing-bay-machines-2NnhK86unQCGcxUtpSCaUSpi.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Zoflora Concentrated Disinfectant,47.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,Zoflora concentrated disinfectant is your ultimate hygiene need to keep yourself and family free...,False,https://jiji.com.gh/tema-metropolitan/household-chemicals/zoflora-concentrated-disinfectant-7ZG3lf9qoNkt2jvVMLrIUeP.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Mini Mortar And 2 Pestles,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Quality wood with two pestles,False,https://jiji.com.gh/accra-metropolitan/kitchen-and-dining/mini-mortar-and-2-pestles-ir24FXDrLTGnomuZyMtB95Wy.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",3 Burner Gas Cooker,650.0,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman","Verified ID, 5+ years on Jiji","- foreign slightly used
- 3 burner gas Cooker
- easy to use 
- low gas consumption 
- easy to use",False,https://jiji.com.gh/darkuman/kitchen-appliances/3-burner-gas-cooker-u2DlH6i65G4mLiP5CDz7vSEU.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Vacuum Extraction Nozzles,100.0,Brand New,Greater Accra,Odorkor,"Greater Accra, Odorkor","Verified ID, 3+ years on Jiji","Small and Big Sofa and Carpet Nozzles for Wet vacuum cleaners 
Has strong Plastic models and larger...",False,https://jiji.com.gh/odorkor/home-appliances/vacuum-extraction-nozzles-nltpqQz3hHK4wgUNqeX5KzsP.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Pearl 1.5hp Cooling System – Comfort You Can Feel Instantly,3000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"5 YEARS WARRANTY 
# Pay in installments 
# Visit showroom
# Cash on delivery
# 100% copper engine
#...",False,https://jiji.com.gh/accra-metropolitan/home-appliances/pearl-1-5hp-cooling-system-comfort-you-can-feel-instantly-f8CkQzDkfBZm5dbLLZy0zQoR.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Luxurious Side Lamp,900.0,,Greater Accra,Madina,"Greater Accra, Madina",,Floor lamp with a warm light. Luxury at an affordable price,False,https://jiji.com.gh/madina/lighting/luxurious-side-lamp-tXds7ZLC2IdMCohboZTvSe7w.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Quality Mist Fan for Sale,2300.0,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 3+ years on Jiji",It's a brand new quality mist fan,False,https://jiji.com.gh/spintex/home-appliances/quality-mist-fan-for-sale-jKUrydOdwJglEjNghOUPAzQ6.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Automatic Washing Machine Front Load 7kg Binatone,3250.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Fully automatic. No need to remove washes clothes into drying compartment. It will wash and spin....,False,https://jiji.com.gh/accra-metropolitan/home-appliances/automatic-washing-machine-front-load-7kg-binatone-q2P7seqSX7zcXwoneAjv6FUb.html,Jiji Ghana (jiji.com.gh),2026-04-20
