Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
"Home, Furniture & Appliances",Table Lamp,230.0,GH₵ 230,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Originalw bedside lamp available in many designs whatspp us for more,https://jiji.com.gh/accra-metropolitan/lighting/table-lamp-cUDibjWziWKO04oNaoz7Jerb.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Solar Flood Light 300w With Remote,400.0,GH₵ 400,,Greater Accra,Lapaz,"Greater Accra, Lapaz",5+ years on Jiji,"Time switch 
Intelligent light control 
Wireless remote control
Solar battery charging 
Easy...",https://jiji.com.gh/lapaz/lighting/solar-flood-light-300w-with-remote-rbxLUd4L8qJQ2LFemrHmAlS1.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Limited Edition Decalife Cordless 30w Min Decakila Chopper,300.0,GH₵ 300,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",Verified ID,Quality and Affordable One Year Warranty,https://jiji.com.gh/avenor-area/kitchen-appliances/limited-edition-decalife-cordless-30w-min-decakila-chopper-B3dO7qSA4mq0JBvbjToDGk1H.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Track Lights Black,80.0,GH₵ 80,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Brand new track lights. 
Available in Black. 
Bar also available upon request",https://jiji.com.gh/accra-metropolitan/lighting/track-lights-black-awuSlFWSvtjonfFjUhuXYn1P.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Portable Wine Cabinet,1800.0,"GH₵ 1,800",Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 3+ years on Jiji",Quality brand new wine cabinet,https://jiji.com.gh/kokomlemle/furniture/portable-wine-cabinet-nQp9G4hgXU69DQAuI32b3P6H.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Nasco Nasf2-10fl 76l Double Door Top Freezer Refrigerator,1450.0,"GH₵ 1,450",Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",,"Capacity: 76 Litre
Recessive Handle
Wire Shelf
Door Balcony
White VCM
Lock and Key",https://jiji.com.gh/achimota/kitchen-appliances/nasco-nasf2-10fl-76l-double-door-top-freezer-refrigerator-dFXLPo2pgHCZP2NWemBygtMK.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Plastic Rack on Wheels,45.0,GH₵ 45,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"3 tier plastic rack on wheels. Portable and does not take enough space .
Available in black and...",https://jiji.com.gh/accra-metropolitan/kitchen-and-dining/plastic-rack-on-wheels-B88hzi9fbbrKHfHYNjV6pvCF.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Galaxy and Meteor Projector Night Light 5th Generation,520.0,GH₵ 520,,Greater Accra,West Legon,"Greater Accra, West Legon",3+ years on Jiji,"Ultra Clear Night Light Equipped with ultra-clear night light lamps, this projector ensures clear...",https://jiji.com.gh/west-legon/lighting/galaxy-and-meteor-projector-night-light-5th-generation-ywsGsQUsepO3cqDDFvHYHYgw.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Grab Your Rainbow Ac Rainbow 1.5hp Air Conditioner,3000.0,"GH₵ 3,000","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Quality and Affordable one year warranty,https://jiji.com.gh/accra-metropolitan/home-appliances/grab-your-rainbow-ac-rainbow-1-5hp-air-conditioner-wQ0AXUeRcM67lmq3McQlQXWI.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances","Acetone, 1 Liter",90.0,GH₵ 90,,Greater Accra,North Industrial Area,"Greater Accra, North Industrial Area","Verified ID, 5+ years on Jiji","DESCRIPTION 
Strongest and fastest evaporating solvent. It is recommended for thinning many types of...",https://jiji.com.gh/north-industrial-area/household-chemicals/acetone-1-liter-plNJpPTmFz5iqTyq9ydOUkzb.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Electric Cooker,220.0,GH₵ 220,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",20cm Electric cooker,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/electric-cooker-up6pbAyeLDSQWXVwRMoPgVTP.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Double Door Fridge,1600.0,"GH₵ 1,600",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",85L Nasco & Galaxy double door refrigerator,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/double-door-fridge-tQOYJE5EHeLxdogqNsm5Txyu.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances","Mushroom Led Night Light – Smart Sensor, Colorful G",19.0,GH₵ 19,,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 3+ years on Jiji","Mushroom LED Night Light – Smart Sensor, Colorful Glow Brighten your nights with this decorative...",https://jiji.com.gh/adenta-municipal/lighting/mushroom-led-night-light-smart-sensor-colorful-g-zMMbupGWkX3ytEwSUlJGsYTl.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Bedside Lamps,389.0,GH₵ 389,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal","Verified ID, 5+ years on Jiji","Bedside lamps available in different types, delivery before payment.",https://jiji.com.gh/ga-west-municipal/lighting/bedside-lamps-B6af034ciOK1A1HhKv3jMIkA.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Cyclonia Cordless Steam Iron,450.0,GH₵ 450,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,CYCLONIA Cordless Steam iron is an amazing iron that works with a cord and cordless too.,https://jiji.com.gh/accra-metropolitan/home-appliances/cyclonia-cordless-steam-iron-f6eUHLTdagenv0pE3JWEkVR.html,Jiji Ghana (jiji.com.gh),2026-05-11
"Home, Furniture & Appliances",Strip Light Rope Light,19.0,GH₵ 19,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,LED Light Work With With Waterproof RGB LED Rope Light,https://jiji.com.gh/tema-metropolitan/lighting/strip-light-rope-light-b7i566Mnd0xvRyxlXq3rIZuO.html,Jiji Ghana (jiji.com.gh),2026-05-11
