Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Description,URL,Source,Scraped Date
Electronics,Wolf Tf200 Gaming Keyboard and Mouse Combo,185.0,GH₵ 185,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta","T-WOLF TF200 Gaming Keyboard and Mouse Combo
Description
The T-WOLF TF200 is a high-performance...",https://jiji.com.gh/adenta-municipal/computer-accessories/wolf-tf200-gaming-keyboard-and-mouse-combo-eV9qJNyxmbAprh1cIoIHGAto.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Spectacular Performance Bluetooth Speaker Flip 6,1799.0,"GH₵ 1,799",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Your adventure. Your soundtrack. The bold JBL Flip 6 delivers powerful JBL Original Pro Sound with...,https://jiji.com.gh/adabraka/audio-and-music-equipment/spectacular-performance-bluetooth-speaker-flip-6-BNAYU0LJC6ny8sxWd2I0OaO9.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Hp Battery Blo6xl,350.0,GH₵ 350,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Elitebook folio 1040 g1 g2 db5d hstnn-w02celitebook folio 1040 g1 g2 db5d hstnn-w02c,https://jiji.com.gh/tema-metropolitan/computer-accessories/hp-battery-blo6xl-xivzm5iVbcXK7UiJ4kdnQinj.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Pro 5s Original Ear Buds,90.0,GH₵ 90,"Brand New, Wireless",Greater Accra,Circle,"Greater Accra, Circle","WE HAVE BLACK AND WHITE
Air Pro 6 TWS Wireless Earphone Bluetooth Headphones V5.0 Mini Fone Earbuds...",https://jiji.com.gh/circle/headphones/pro-5s-original-ear-buds-rJ1v3jEnjsVBNT1LPYzdwBfS.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,UNIVERSAL Laptop Stand,65.0,GH₵ 65,"Bulk prices, Brand New",Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Metal Laptop Stand 
All laptops and tablets",https://jiji.com.gh/kokomlemle/computer-accessories/universal-laptop-stand-xjhsfWRlluYK5Dq16NqInRAq.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,1TB External Hard Drive Toshiba,380.0,GH₵ 380,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman",We have all kind of extenal drives and internal ones at every cheap price,https://jiji.com.gh/darkuman/computer-hardware/1tb-external-hard-drive-toshiba-bouZcoB1h1XXbKqz7hTH138L.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Hp Blue Pin 19.5V Charger,90.0,GH₵ 90,Brand New,Greater Accra,Madina,"Greater Accra, Madina","Replacement power pack for all models of the new
HP 14, 15, 250, and 255. Also all models of...",https://jiji.com.gh/madina/computer-accessories/hp-blue-pin-19-5v-charger-r88blz6sEzGMOFL3mC8M1RZt.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Asta Universal Laser Toner Cartridge 207a (W2210a),255.0,GH₵ 255,,Greater Accra,Lapaz,"Greater Accra, Lapaz","For HP Color LaserJet Pro M255dw, M255nw, MFP M283fdn, MFP M283fdw, MFP M282nw All-In-One Printers",https://jiji.com.gh/lapaz/accessories-and-supplies-for-electronics/asta-universal-laser-toner-cartridge-207a-w2210a-scw9FlLNOgqqkuo4fRB6G2gv.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,New Keyboards for Laptops,90.0,GH₵ 90,"Bulk prices, Brand New",Greater Accra,Circle,"Greater Accra, Circle",Brand New Laptop keyboards,https://jiji.com.gh/circle/computer-accessories/new-keyboards-for-laptops-1nZYjbVx7GrnngjVslLro1sz.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,"Brand New Hard Disks, All Size",80.0,GH₵ 80,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",Brand new har drives,https://jiji.com.gh/kokomlemle/computer-hardware/brand-new-hard-disks-all-size-wj0usH93Rt7yWdIbi4ZQFMdY.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,128gb Memory Card Extreme Pro SDXC Uhs-1 Card,220.0,GH₵ 220,Brand New,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal",Camera memory 128gb 200 speed. Sandisk .New in card,https://jiji.com.gh/ashaiman-municipal/computer-accessories/128gb-memory-card-extreme-pro-sdxc-uhs-1-card-2Q9oYIwF0UIFIOkGpZ3G9IFu.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Irig Guitar Interface Converter,75.0,GH₵ 75,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",Irig Guitar Interface Converter Replacement for Phone iPad,https://jiji.com.gh/adenta-municipal/computer-accessories/irig-guitar-interface-converter-pVQF0UXQTt5xde27egIwBvSE.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,10 Steps Laptop Stand Desktop Stand Can Be Adjusted In,50.0,GH₵ 50,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","Introducing our innovative and optimized laptop stand, designed to enhance your typing experience...",https://jiji.com.gh/east-legon/computer-accessories/10-steps-laptop-stand-desktop-stand-can-be-adjusted-in-hVYnKKICjEpN9e26bqikFiO9.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,USB Midi Cable,100.0,GH₵ 100,Brand New,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal","Simply connect the usb cable into ur computer,and ur midi interface connection is connected,and for...",https://jiji.com.gh/ashaiman-municipal/computer-accessories/usb-midi-cable-dQIdCUHkLIyCdAVZtYdFfOqi.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Ps4 Console,2700.0,"GH₵ 2,700",Used,Greater Accra,Adenta,"Greater Accra, Adenta","Jailbreak games installed;
10+ games installed including
FC 26
GTA
Mortal Kombat
NFS...",https://jiji.com.gh/adenta-municipal/video-games-and-consoles/ps4-console-2IpCc4qTBEBic8FRN7He4vLM.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,"ALL IN ONE CARD READER, All in One USB 2.0 Card Reader",45.0,GH₵ 45,Brand New,Greater Accra,Madina,"Greater Accra, Madina","All in one usb 2.0 card reader (sd / microsd / m2 / xd / cf) [ ht-02a ]
description
the 6-slot...",https://jiji.com.gh/madina/computer-accessories/all-in-one-card-reader-all-in-one-usb-2-0-card-reader-bbckD6Ty4GQrTJfuwR669XUO.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Promate Uniglide Wireless Mouse,230.0,GH₵ 230,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Promate UNIGLIDE wireless Mouse,https://jiji.com.gh/accra-metropolitan/computer-accessories/promate-uniglide-wireless-mouse-in1VmBxO43dY4ENY0zca4tIl.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,58in1 Tool Set,180.0,GH₵ 180,Used,Greater Accra,Circle,"Greater Accra, Circle",Quality 51in1 screw driver set,https://jiji.com.gh/circle/computer-accessories/58in1-tool-set-uVk1NjImDderOH2WM5CFAeZ.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Apple Type-C Magsafe 3 Power Cable,250.0,GH₵ 250,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","Apple USB-C to MagSafe 3 Power Cable for MacBook Pro - White, 2m",https://jiji.com.gh/east-legon/computer-accessories/apple-type-c-magsafe-3-power-cable-uLiLuszQitoCvlqRoOj0j6tI.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,USB-C 8 in 1 Converter,165.0,GH₵ 165,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",Brand New 8 in 1 USB C Converter in stock durable and reliable delivery available if apply at a fee,https://jiji.com.gh/kokomlemle/computer-accessories/usb-c-8-in-1-converter-rVBtot5CyyZh85hGif6luJWh.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Digital Webcam,70.0,GH₵ 70,Brand New,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal",digital webcam plug and play,https://jiji.com.gh/ashaiman-municipal/computer-accessories/digital-webcam-aCWqqIDi5cHNkR9LXvKRTL4J.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Hp Type C Charger,170.0,GH₵ 170,Brand New,Greater Accra,Madina,"Greater Accra, Madina","The HP power adapter features a compact design with essential specifications printed on the back,...",https://jiji.com.gh/madina/computer-accessories/hp-type-c-charger-7u5yWmfJ1xQIblIEBswmZHya.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Dvi to Dvi and Dvi to Display Port,80.0,GH₵ 80,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Quality DVI cable, compatible for your system unit and other devices.",https://jiji.com.gh/circle/computer-accessories/dvi-to-dvi-and-dvi-to-display-port-iHMQzov1ZjgsBhmGT5FTOUTA.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Spy Wifi Camera CCTV Ip Device,150.0,GH₵ 150,,Greater Accra,Circle,"Greater Accra, Circle",This wireless IP camera lets you view real-time what's happening inside your home or office even...,https://jiji.com.gh/circle/security-and-surveillance/spy-wifi-camera-cctv-ip-device-z7AgYlFU5dsPfA7S188ucOpT.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Hdmi Connector F2f,25.0,GH₵ 25,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Available as seen 
Hdmi female to female adapter",https://jiji.com.gh/kumasi-metropolitan/computer-accessories/hdmi-connector-f2f-B4X0hl34B7TAOTIUQoaW9RDg.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Sandisk Portable Ssd 2tb 800 Mb/S,2450.0,"GH₵ 2,450",Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","2TB Storage Capacity
USB-C 3.2 Gen 2 Interface
Up to 800 MB/s Transfer Speed
Bus Powered
Drop...",https://jiji.com.gh/east-legon/computer-accessories/sandisk-portable-ssd-2tb-800-mb-s-1ohzZ2ZIyuScsQeH3BcK4x2a.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,"530 CONTACT CLEANER, 530 Electronic Contact Cleaner",40.0,GH₵ 40,Brand New,Greater Accra,Madina,"Greater Accra, Madina","530 Electronic Contact Cleaner for cleaning mobile phones screen, tablet PCs, laptops, electronic...",https://jiji.com.gh/madina/computer-accessories/530-contact-cleaner-530-electronic-contact-cleaner-kdMGZ9pfmanKorRl2wFbdBnd.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Canon Image Runner C5235i,6400.0,"GH₵ 6,400","Laser Printer, Used",Greater Accra,Accra New Town,"Greater Accra, Accra New Town","A3 and A4
53 pages per minute
Commercial purpose
Photocopy, printing, scanning
USB facilities
High...",https://jiji.com.gh/accra-new-town/printers-and-scanners/canon-image-runner-c5235i-yWnMnZHvx8UGd5RmfSbXMPFN.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Logitech G715 Keyboard,3300.0,"GH₵ 3,300",Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","Logitech G Wireless Gaming Combo, G715 Keyboard Tactile + G705 Mouse, Customizable LIGHTSYNC RGB...",https://jiji.com.gh/east-legon/computer-accessories/logitech-g715-keyboard-bqVKS04rqZmo5w0dcrEs1tao.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Display Port (Dp) to Hdmi Straight Cable,80.0,GH₵ 80,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",High quality cable that allows you to connect your HDMI display to a DisplayPort source without the...,https://jiji.com.gh/kokomlemle/computer-accessories/display-port-dp-to-hdmi-straight-cable-hugkWXmJqiH9fMtnMHxNt6hZ.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Sandisk SSD 4tb Extreme Pro,5500.0,"GH₵ 5,500",Brand New,Greater Accra,Kwashieman,"Greater Accra, Kwashieman","Extreme Pro SSD
Speed : 2000mb/s
Slim Design
Faster and durable",https://jiji.com.gh/kwashieman/computer-accessories/sandisk-ssd-4tb-extreme-pro-eSMTAjv5WcRFuxmLi7yzhG62.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,E88 Pro Drone With Hd Camera for Adults and Kids,750.0,GH₵ 750,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex","The GPS quadcopter fuselage is made of high strength and resistant engineering plastics, lightweight...",https://jiji.com.gh/spintex/cameras-video-cameras-and-accessories/e88-pro-drone-with-hd-camera-for-adults-and-kids-jEVKJKZfeopGGuPfT347SONG.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,English Keyboard Sticker,20.0,GH₵ 20,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","English Keyboard Stickers [5 in 1],Super Clear Large Print Bold White Letters on Black Background...",https://jiji.com.gh/east-legon/computer-accessories/english-keyboard-sticker-6uYMU9nCUKNMZNlr9P0SaCGk.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Stun and Shecker With Bright Tactical Flashlight Light,300.0,GH₵ 300,,Greater Accra,Circle,"Greater Accra, Circle",Powerful Led Flashligh Ultra Bright Tactical Light Emergency Spotlights Telescopic Zoom Light...,https://jiji.com.gh/circle/security-and-surveillance/stun-and-shecker-with-bright-tactical-flashlight-light-kRWMA1RNBKkKHpnyb0QwaEcm.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Dual Monitor Stand,420.0,GH₵ 420,Used,Greater Accra,Adenta,"Greater Accra, Adenta","Durable Dual Monitor Stand
Firm grip
Adjustable arms
Up to 32 inches monitor
UK used",https://jiji.com.gh/adenta-municipal/computer-accessories/dual-monitor-stand-mMYlRYawwUN22NVW9HliKFDV.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Nintendo Digital Games Installation,350.0,GH₵ 350,"Other, Brand New",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","At DAFTYGAMEWORLD, we provide digital game installation for Nintendo Switch, with all your...",https://jiji.com.gh/accra-metropolitan/videogames/nintendo-digital-games-installation-8y5S7Hf3SjGwUEgotxJraXLK.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,F11- 2 Wireless Microphone,299.0,GH₵ 299,Brand New,Greater Accra,Circle,"Greater Accra, Circle",The F11-2 is a budget-friendly 2.4G wireless lavalier microphone system featuring two transmitters...,https://jiji.com.gh/circle/audio-and-music-equipment/f11-2-wireless-microphone-A6gfRe56PlVaJgLGcVyjEaCl.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,128gb Sandisk Pendrive,200.0,GH₵ 200,Brand New,Greater Accra,Circle,"Greater Accra, Circle",SanDisk Ultra luxe USB 3.0 flash drive with a capacity of 128BG.The front highlights features like a...,https://jiji.com.gh/circle/computer-accessories/128gb-sandisk-pendrive-1oeSYsKj4cl9RVoZMZ8ECrQK.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Lg 80 Inches Digital Sattlite,11000.0,"GH₵ 11,000","80inches, Used",Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",LG 4k 80 inches digital sattlite Bluetooth and Netflix and the rest wireless very fast very neat as...,https://jiji.com.gh/kumasi-metropolitan/tv-dvd-equipment/lg-80-inches-digital-sattlite-ClgaYbwyPdXjvPunMiP9aFNb.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,4 in 1 Skm9000 Original Sennheiser Cordless Mic,2100.0,"GH₵ 2,100",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",This is original sennheiser powerful cordless mic made in germany. the mic is made of metals n very...,https://jiji.com.gh/accra-metropolitan/audio-and-music-equipment/4-in-1-skm9000-original-sennheiser-cordless-mic-n3Ot8hbI03GhCVkQAimqbpFw.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Media 7 Plus,850.0,GH₵ 850,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",9000 watts sound output.comes with its own sound bar n sub woofer. Inbuilt Bluetooth...,https://jiji.com.gh/accra-metropolitan/audio-and-music-equipment/media-7-plus-ljEy1lDVrM5mS8NrL0mWDelN.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Laptop Mat,100.0,GH₵ 100,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Laptop mat / mouse pad for desktop use with world map design,https://jiji.com.gh/circle/computer-accessories/laptop-mat-A39Tc1853fcjXvfIf2qIQFfO.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Mechanical Gaming RGB Keyboard,450.0,GH₵ 450,Brand New,Northern Region,Tamale Municipal,"Northern Region, Tamale Municipal",Original brand new mechanical gaming keyboard with Rgb rich lighting effects,https://jiji.com.gh/tamale-municipal/computer-accessories/mechanical-gaming-rgb-keyboard-6v2OcR5gvYNM7AliVj1KpUo5.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Solid Cat 6 Utp Cable 100m,250.0,GH₵ 250,Brand New,Greater Accra,Tesano,"Greater Accra, Tesano","100m cat 6 cable
delivery allow nation wide",https://jiji.com.gh/tesano/computer-accessories/solid-cat-6-utp-cable-100m-cpOXwxK5QlK223rL4Kd9WdLp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Canon EOS 60D Camera Body,3600.0,"GH₵ 3,600",Used,Greater Accra,Adenta,"Greater Accra, Adenta","We have in stock fairly used Canon 60D cameras for sale.
Please note these cameras were used for a...",https://jiji.com.gh/adenta-municipal/cameras-video-cameras-and-accessories/canon-eos-60d-camera-body-BYmpoUGWHSbW7DTRNULu0m1M.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Apple 61w Type C Charger,270.0,GH₵ 270,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","61W Mac Book Pro USB C Charger Power Adapter for MacBook Pro Air 12/13/14 Inch, Included 6.5Ft Type...",https://jiji.com.gh/east-legon/computer-accessories/apple-61w-type-c-charger-dEHv0uY68d4o9tpLHflfa0Lj.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Hy510 30g Thermal Paste for Cpu and Gpu,30.0,GH₵ 30,Brand New,Greater Accra,Nii Boi Town,"Greater Accra, Nii Boi Town","Apply to CPU, GPU, Chipset, and other components
Helps dissipate the heat from CPU to the heatsink...",https://jiji.com.gh/nii-boi-town/computer-accessories/hy510-30g-thermal-paste-for-cpu-and-gpu-mgzYLky749MhHCxoXawJ5Hgx.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,HDMI Video Capture,150.0,GH₵ 150,Brand New,Greater Accra,Circle,"Greater Accra, Circle",All kinds of cables and adapters available,https://jiji.com.gh/circle/computer-accessories/hdmi-video-capture-cjRatiNJWlKjRPA8hyEQKaw2.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Ps4/Ps5 Game Loading Account and Home Service,200.0,GH₵ 200,"Sports, Brand New",Greater Accra,East Legon,"Greater Accra, East Legon","At daftygameworld, we provide professional ps4 and ps5 game installation services to make gaming...",https://jiji.com.gh/east-legon/videogames/ps4-ps5-game-loading-account-and-home-service-wxsAhITLVDBHBw20cNF5nEzM.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,14.0” Slim 30 Pin Short Screwless FHD Edgeless Laptop Screen,600.0,GH₵ 600,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",14.0” Slim 30 Pin Short Screwless FHD Edgeless Laptop Screen,https://jiji.com.gh/accra-new-town/computer-accessories/14-0-slim-30-pin-short-screwless-fhd-edgeless-laptop-screen-fxpN34lxckXtX42cB0hFm9qV.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Airpods Earpiece A9pro 3rd Gen| Anc + Enc| With Touch Screen,299.0,GH₵ 299,"Brand New, Wireless",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Experience top-tier audio with Airpod A9Pro 3rd Generation ANC Earbuds, featuring a touch screen...",https://jiji.com.gh/accra-metropolitan/headphones/airpods-earpiece-a9pro-3rd-gen-anc-enc-with-touch-screen-zDSPr7fTCibGkPSv1WTGQsPV.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,New Arrival Canon Pixma G3410 Multifunction Printer,2950.0,"GH₵ 2,950","Ink-Jet Printer, Brand New",Greater Accra,Adabraka,"Greater Accra, Adabraka","Canon pixma G3410 Wifi, print, copy, scan, cloud link High page yield Intergrated ink tanks Delivery...",https://jiji.com.gh/adabraka/printers-and-scanners/new-arrival-canon-pixma-g3410-multifunction-printer-7ZqW70joMtYRVWL5iZcHxYeH.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Epson Ecotank L3252 A4 Wi-Fi All-in-One Ink Tank Printer,2100.0,"GH₵ 2,100","Ink-Jet Printer, Brand New",Greater Accra,Lapaz,"Greater Accra, Lapaz",Epson EcoTank L3250 A4 All-in-One Ink Tank Printer The multifunctional printing solutions — EcoTank...,https://jiji.com.gh/lapaz/printers-and-scanners/epson-ecotank-l3252-a4-wi-fi-all-in-one-ink-tank-printer-pOMRLPt9Ns1QnTgilX8VjXYw.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Web Camera,180.0,GH₵ 180,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","1080 web camera 
Available as seen",https://jiji.com.gh/kumasi-metropolitan/computer-accessories/web-camera-cq6BdL5rYvSD0QkuCHnqLpFN.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,1080P Video Webcam for Laptop PC,250.0,GH₵ 250,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",HD 1080P Webcam Video Conference Live Streaming USB Computer Cam Auto Focus Web Camera Built-in...,https://jiji.com.gh/kokomlemle/computer-accessories/1080p-video-webcam-for-laptop-pc-fdlk180rnr3cojA6BoZrV6Yh.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Wireless Ps4 Game Pad,120.0,GH₵ 120,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Wireless ps4 game pad in good condition,https://jiji.com.gh/circle/computer-accessories/wireless-ps4-game-pad-x6ZUmphsfnKQPU9yhm7F1Ins.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Canon Xf605 Hdr Pro Camcorder 4k Uhd Quality Recording Black,55950.0,"GH₵ 55,950",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","1′′ CMOS Sensor, 4:2:2 10-Bit
H.265/H.264 MP4 Format, XF-AVC
UHD 4K up to 60 fps, 1080p to 120...",https://jiji.com.gh/accra-metropolitan/cameras-video-cameras-and-accessories/canon-xf605-hdr-pro-camcorder-4k-uhd-quality-recording-black-mqOErcP2Kopr5fVofuk7SvHi.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Mini Black Wireless Keyboard and Mouse,85.0,GH₵ 85,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",High quality black wireless keyboard and mouse in stock brand new call for your best product...,https://jiji.com.gh/kokomlemle/computer-accessories/mini-black-wireless-keyboard-and-mouse-fvNTHz8VxP95elWTU6qVvve1.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Home Used Hp Type C Laptop Chargers,270.0,GH₵ 270,Used,Greater Accra,East Legon,"Greater Accra, East Legon",Home used HP Type C Laptop chargers. Limited stock,https://jiji.com.gh/east-legon/computer-accessories/home-used-hp-type-c-laptop-chargers-pNKBIvvtf8asGDtgOYMq0yaA.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Bluetooth 4.0 Wireless- Wifi Usb Adapter Dongle 2 in 1 Original,140.0,GH₵ 140,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Bluetooth 4.0 and wireless-n with usb adapter dongle 2 in 1 original brand new
we're located at...",https://jiji.com.gh/kokomlemle/computer-accessories/bluetooth-4-0-wireless-wifi-usb-adapter-dongle-2-in-1-original-psWqBZQH5UZary6OQEOOCVUu.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Laptop Stickers,30.0,GH₵ 30,"Bulk prices, Brand New",Greater Accra,Circle,"Greater Accra, Circle",Laptop stickers and mackbook covers,https://jiji.com.gh/circle/computer-accessories/laptop-stickers-4bhXr67eou9HWsGWw7EXxXkp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Steamdeck With Games,5800.0,"GH₵ 5,800",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Has FIFA 19 ,god of war and spider man games",https://jiji.com.gh/accra-metropolitan/video-games-and-consoles/steamdeck-with-games-sHUSsutmwwCvJQwVXARjcIhh.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Behringer Umc202hd Soundcard,2200.0,"GH₵ 2,200",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Behringer soundcard
2in 2out studio recording soundcard",https://jiji.com.gh/accra-metropolitan/audio-and-music-equipment/behringer-umc202hd-soundcard-s9BtZihKbKXTgOeTEqxlRKv2.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Spy Clock With Secret Camera From UK,1000.0,"GH₵ 1,000",,Greater Accra,Accra New Town,"Greater Accra, Accra New Town","A hidden camera or spy camera is a camera used to photograph or record subjects, often people,...",https://jiji.com.gh/accra-new-town/security-and-surveillance/spy-clock-with-secret-camera-from-uk-ujnIC43xPBDrrupIcSYcsWYw.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,HDMI-HDMI Cable 20m,100.0,GH₵ 100,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta","Hdmi cable 20m is available, HIGH QUALITY",https://jiji.com.gh/adenta-municipal/computer-accessories/hdmi-hdmi-cable-20m-d4mFpD9R9HZ2CtdIhuke808b.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,HDMI Splitter 8port,200.0,GH₵ 200,Brand New,Greater Accra,Circle,"Greater Accra, Circle",8port HDMI Splitter with 1080 very durable and lasting.,https://jiji.com.gh/circle/computer-accessories/hdmi-splitter-8port-ljH30ln7ORgilCyaEn2go5oQ.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,99% New 5d Mark 3 With Bag and Free Sd Card,7000.0,"GH₵ 7,000",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","99% New 5D Mark III going for a cool price.The camera comes with charger,battery, bag and SD CARD...",https://jiji.com.gh/accra-metropolitan/cameras-video-cameras-and-accessories/99-new-5d-mark-3-with-bag-and-free-sd-card-wddmsz8t6CxewH9zYPxJ74gt.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Graphic Tablet,950.0,GH₵ 950,Brand New,Greater Accra,Madina,"Greater Accra, Madina","HUION Inspiroy H640P Drawing Tablet, 6x4 inch Digital Art with Battery-Free Stylus, 8192 Pen...",https://jiji.com.gh/madina/computer-accessories/graphic-tablet-upzyK4y9kP1WWX9KJDjNNoub.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Hikvision 32ch DVR /5mp Acusense Ai 2hhd Slot,3670.0,"GH₵ 3,670",,Greater Accra,Lapaz,"Greater Accra, Lapaz","Hikvision 32ch dvr 3k/5mp acusense ai ids-7232hqhi-m2/xt
32-ch 1080p 1u h.265 acusense dvr
32...",https://jiji.com.gh/lapaz/security-and-surveillance/hikvision-32ch-dvr-5mp-acusense-ai-2hhd-slot-ndePiodeeMvAq41UkUevhw9b.html,Jiji Ghana (jiji.com.gh),2026-04-27
Electronics,Ps4 Game Disc,250.0,GH₵ 250,"Adventure, Used",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Multi Ps4 Game Disc available with various Games going for a cool prices.,https://jiji.com.gh/accra-metropolitan/videogames/ps4-game-disc-g2bABbSXWYBBjtKjy25pCceL.html,Jiji Ghana (jiji.com.gh),2026-04-27
