Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
Electronics,JC Power JCP 3632-L 3.1ch Home Theatre System,599.0,GH₵ 599,Brand New,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","Description:
-Power: 60W
-LED digital display
-Bluetooth
-FM radio
-USB drive, SD card slot
-Remote...",https://jiji.com.gh/dansoman/audio-and-music-equipment/jc-power-jcp-3632-l-3-1ch-home-theatre-system-dZXVwry37jZWXH19qtomkILa.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Franko 3.1CH Multimedia Speaker,969.0,GH₵ 969,Brand New,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","Description:
3.1 Multimedia speaker system
USB input
SD card reader
LED Display
FM...",https://jiji.com.gh/dansoman/audio-and-music-equipment/franko-3-1ch-multimedia-speaker-1VRPeousagznSfvTL2ze8c0.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Purchase the Best S522w Soundbar TCL,1699.0,"GH₵ 1,699",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",5+ years on Jiji,"S522w
200W Total Power Output: Delivers powerful, room-filling sound for an immersive home theater...",https://jiji.com.gh/adabraka/audio-and-music-equipment/purchase-the-best-s522w-soundbar-tcl-s8N7ACjSrIOYm121Nd3YatPw.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Asano Speaker 906- 5.1CH,1199.0,"GH₵ 1,199",Brand New,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","Franko speaker 906 (5.1)
5.1 multimedia speaker system
fm radio
led display
rich bass
5.1 ch...",https://jiji.com.gh/dansoman/audio-and-music-equipment/asano-speaker-906-5-1ch-pvISbCQiNJKrXgSvZG8c8GOX.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Kingston 128gb Flash Drive,190.0,GH₵ 190,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji",Experience the combination of elegance and functionality with the DataTraveler SE9 G3 USB 3.2 Gen...,https://jiji.com.gh/circle/computer-accessories/kingston-128gb-flash-drive-aIGFrTAq5NyO9qTPmxoOc4CG.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Canon Ir C5255i A3 Wireless Color Photocopy Available,7500.0,"GH₵ 7,500","Laser Printer, Used",Greater Accra,Madina,"Greater Accra, Madina",5+ years on Jiji,"Print, copy, scan, automatic duplex printing, print direct on pen drive, print on hard card,...",https://jiji.com.gh/madina/printers-and-scanners/canon-ir-c5255i-a3-wireless-color-photocopy-available-bycWhb0k3OVxKhZLLYDWPs92.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Laptop Housing Available,250.0,GH₵ 250,Brand New,Greater Accra,Circle,"Greater Accra, Circle",,All types of laptop housing available dm me let talk about it am fully active dm me please let me...,https://jiji.com.gh/circle/computer-accessories/laptop-housing-available-wI7KpW7K0XcRQAKlhOnL0Re8.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,New Laptop HP Victus 16 16GB Intel Core i7 SSD 1T,17500.0,"GH₵ 17,500","Brand New, Intel Core i7",Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",Verified ID,"Victus by HP Gaming Laptop
16
﻿﻿Intel Core TM 17-13700H Processor 
﻿﻿1TB Solid State Drive 
16GB...",https://jiji.com.gh/kokomlemle/computers-and-laptops/new-laptop-hp-victus-16-16gb-intel-core-i7-ssd-1t-dGl2fXP6NKGShiFZuiaYTK7Q.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Text Us for Your Floodlight Cam Wired Pro,3499.0,"GH₵ 3,499",,Greater Accra,Adabraka,"Greater Accra, Adabraka",5+ years on Jiji,"Floodlight Cam Wired Pro
Hardwired floodlight camera with 1080p Video with HDR and Color Night...",https://jiji.com.gh/adabraka/security-and-surveillance/text-us-for-your-floodlight-cam-wired-pro-uus4KDiJL8lYXhtfbWm6drry.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Epson Ecotank L3252 A4 All-in-1 With Wifi and Wireless,2200.0,"GH₵ 2,200","Other, Brand New",Greater Accra,Lapaz,"Greater Accra, Lapaz",3+ years on Jiji,"• Multifunction printer
Print, copy, scan wirelessly
• Ultra-low-cost printing
Save up to 90% on...",https://jiji.com.gh/lapaz/printers-and-scanners/epson-ecotank-l3252-a4-all-in-1-with-wifi-and-wireless-mQlTiL21TRTswDjGIkYQNA6a.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Uk Used Playstation 4 Or Ps 4 Standard With Controller.,2000.0,"GH₵ 2,000",Used,Greater Accra,,Greater Accra,"Verified ID, 5+ years on Jiji","Uk Used PlayStation 4 or Ps 4 Standard with Controller.
Ps4 standard has no games but also comes...",https://jiji.com.gh/greater-accra/video-games-and-consoles/uk-used-playstation-4-or-ps-4-standard-with-controller-yDZF4XRP2JSTKsTX5yjj76dD.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,All Types of Laptop Battery,200.0,GH₵ 200,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"Laptop batteries are rechargeable devices, typically lithium-ion (Li-ion) or lithium-polymer (LiPo),...",https://jiji.com.gh/circle/computer-accessories/all-types-of-laptop-battery-dRIZ2WbDPVd8bx4qvn4bQwec.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Hdmi to Type C,150.0,GH₵ 150,"Bulk prices, Brand New",Greater Accra,Madina,"Greater Accra, Madina",5+ years on Jiji,"Adson (and similar) USB-C to HDMI adapters enable connecting USB-C laptops, tablets, or phones to...",https://jiji.com.gh/madina/computer-accessories/hdmi-to-type-c-cKx0uPpDFzCN0RQgp1T0xVxS.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Heatz Keyboard Zk30 RGB Wireless Gaming,370.0,GH₵ 370,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji","Discover ultimate flexibility with the Heatz ZK30 versatile keyboard.
Choose between wireless...",https://jiji.com.gh/kokomlemle/computer-accessories/heatz-keyboard-zk30-rgb-wireless-gaming-fxcKElWORQeQUZBJ4GybJEHr.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Nice Playstation 4 Slim Machine With 8 Games at Cool Price,2800.0,"GH₵ 2,800",Used,Greater Accra,Banana Inn,"Greater Accra, Banana Inn","Verified ID, 5+ years on Jiji",Selling a home-used Sony PS4 Slim with 500GB storage. Fully tested and comes with one controllers...,https://jiji.com.gh/banana-inn/video-games-and-consoles/nice-playstation-4-slim-machine-with-8-games-at-cool-price-dYE0AGFBOA6fE0rY0b6bkWcg.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,14 Inch Portable Tri-Screen Extender,2700.0,"GH₵ 2,700",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"14 Inch Portable Tri-Screen Monitor, Resolution: 1920*1200 IPS, View Angle:178 degrees, Aspect...",https://jiji.com.gh/accra-metropolitan/computer-accessories/14-inch-portable-tri-screen-extender-ifKJiPkypFFEKKNky5xziHBD.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Hopestar A60 Ultra 450w Ai Bass Auracast Boombox,2650.0,"GH₵ 2,650",Brand New,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 5+ years on Jiji","HOPESTAR A60 ULTRA boombox , a high-power 450W portable wireless speaker designed for parties and...",https://jiji.com.gh/adenta-municipal/audio-and-music-equipment/hopestar-a60-ultra-450w-ai-bass-auracast-boombox-1vdnIF8NihzkGuj7SCw768aw.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Lg 86-Inch Ua75 Uhd Ai Smart Tv (2025) Experience Cinema at Home,22500.0,"GH₵ 22,500","86inches, 2160p (4K)",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Bring your favorite content to life in 4K resolution
A thrilling watching experience powered by the...",https://jiji.com.gh/accra-metropolitan/tv-dvd-equipment/lg-86-inch-ua75-uhd-ai-smart-tv-2025-experience-cinema-at-home-wOBIwqz7stuvTXPXvZ0F531o.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Canon Imagerunner C3326i: Productivity Unleashed,45000.0,"GH₵ 45,000","Photocopier, Brand New",Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji",Unlock the full potential of your office with the Canon imageRUNNER C3326i. This powerful...,https://jiji.com.gh/adabraka/printers-and-scanners/canon-imagerunner-c3326i-productivity-unleashed-a3xXLIY3nCe9Vk5XHh9omfpI.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Goodmans Open-Ear Design Sports Earphones,450.0,GH₵ 450,"Brand New, Wireless",Greater Accra,Oyarifa,"Greater Accra, Oyarifa","Verified ID, 5+ years on Jiji","Goodmans Open-Ear Design Sports Earphones, which utilize air conduction technology to deliver sound...",https://jiji.com.gh/oyarifa/headphones/goodmans-open-ear-design-sports-earphones-kNXsCb1AbwADAMmjxX0WGD1s.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Canon Image Runner 400i,5400.0,"GH₵ 5,400","Laser Printer, Used",Greater Accra,Accra New Town,"Greater Accra, Accra New Town","Verified ID, 3+ years on Jiji","A4 copier
Multifunctional printer
40 copies per minute
Usb facilities
2 sided printing
For...",https://jiji.com.gh/accra-new-town/printers-and-scanners/canon-image-runner-400i-uDrJtngA2RC1MKN9et6NK9Ld.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Steam Deck With Accessories,3800.0,"GH₵ 3,800",Brand New,Western Region,Jomoro,"Western Region, Jomoro",,14 games installed with accessories,https://jiji.com.gh/jomoro/video-games-and-consoles/steam-deck-with-accessories-eZwlZcex6NrsCVOGUSnoMYTp.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Canon Image Runner C5235i,6400.0,"GH₵ 6,400","Laser Printer, Used",Greater Accra,Accra New Town,"Greater Accra, Accra New Town","Verified ID, 3+ years on Jiji","A3 and A4
53 pages per minute
Commercial purpose
Photocopy, printing, scanning
USB facilities
High...",https://jiji.com.gh/accra-new-town/printers-and-scanners/canon-image-runner-c5235i-yWnMnZHvx8UGd5RmfSbXMPFN.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Playstation 4 Standard,2000.0,"GH₵ 2,000",Used,Greater Accra,,Greater Accra,"Verified ID, 5+ years on Jiji",PlayStation 4 Standard. Its about 15 pieces. Comes with no Games... . .Its tested well and perfecty...,https://jiji.com.gh/greater-accra/video-games-and-consoles/playstation-4-standard-qhw0C2q7tOjnXOCtydnSdNJJ.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,"Vizio 75"" Qled Quantum Class Uhd Smart Dolby Vision",8999.0,"GH₵ 8,999","75inches, 2160p (4K)",Greater Accra,Dansoman,"Greater Accra, Dansoman",5+ years on Jiji,"Next-generation color - 4K QLED HDR brings every scene to life with an abundance of color, enhanced...",https://jiji.com.gh/dansoman/tv-dvd-equipment/vizio-75-qled-quantum-class-uhd-smart-dolby-vision-z9MRJ6faDnALIMUNhuHBrA8P.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,"Canon Pixma Mg2541s:Print,Scan,Copy-Home Office Made Easy",950.0,GH₵ 950,"Ink-Jet Printer, Brand New",Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji",The Canon Pixma MG2541s is a compact and affordable 3-in-1 inkjet printer that brings convenience...,https://jiji.com.gh/adabraka/printers-and-scanners/canon-pixma-mg2541s-print-scan-copy-home-office-made-easy-leTdbzu60Quqflaux4Af6miY.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Universal Stylus Pen for Ios Android Windows,170.0,GH₵ 170,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji","Write smoothly
Charge with USB Type-C
Long battery life and standby",https://jiji.com.gh/kokomlemle/computer-accessories/universal-stylus-pen-for-ios-android-windows-u2qWv8EYC92xHFgwGJidChWF.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Laptop Stand With Phone Holder,80.0,GH₵ 80,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",5+ years on Jiji,Adjustable laptop stand with phone holder,https://jiji.com.gh/kumasi-metropolitan/computer-accessories/laptop-stand-with-phone-holder-qa8MICR8RtoxTTBM9pG5DeTB.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Canon Pixma G2410,3000.0,"GH₵ 3,000","Ink-Jet Printer, Brand New",Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji","Compact design saves space, and it’s user-friendly with easy setup. Effective and versatile. Ideal...",https://jiji.com.gh/adabraka/printers-and-scanners/canon-pixma-g2410-swCu6OHn5vKuA5ZH0DofixFx.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Chrome Cast Any Cast HDMI,90.0,GH₵ 90,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",,Original chrome Cast HDMI,https://jiji.com.gh/kokomlemle/computer-accessories/chrome-cast-any-cast-hdmi-wSweqDasnjB3O89aVfLRkSAF.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Luxury//Innova 150w Wireless Speaker,2590.0,"GH₵ 2,590",Brand New,Greater Accra,Osu,"Greater Accra, Osu",5+ years on Jiji,The Bluetooth Wireless Portable Speaker with Microphone and radio Can be used indoors and outdoor....,https://jiji.com.gh/osu/audio-and-music-equipment/luxury-innova-150w-wireless-speaker-17h1gocB5HdQUOdjS0VFjUVN.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,"New Laptop HP OmniBook X Flip 14"" 16GB Intel Core Ultra 7 SSD 1T",13500.0,"GH₵ 13,500","Brand New, Intel Core Ultra 7",Greater Accra,Haatso,"Greater Accra, Haatso",Verified ID,"*Brand new SEALED BOX * 
*HP Omnibook X Flip LaptopNGAI*
*14-fm0023dx*
Intel Core Ultra 7 256V
~...",https://jiji.com.gh/haatso/computers-and-laptops/new-laptop-hp-omnibook-x-flip-14-16gb-intel-core-ultra-7-ssd-1t-ms2DA7qZ4NSwXzHQDyGbrLW3.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Hp 15 Complete Housing/Case,570.0,GH₵ 570,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji",It is brand new Complete housing for Hp 15 bs. Other colours apart from black have different prices,https://jiji.com.gh/kokomlemle/computer-accessories/hp-15-complete-housing-case-zXau59oFBO9U0EUSiWyzTMbm.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Canon Laserjet 1435,3500.0,"GH₵ 3,500","Laser Printer, Used",Greater Accra,Accra New Town,"Greater Accra, Accra New Town","Verified ID, 3+ years on Jiji","Photocopy, printing, scanning
Duplex
Commercial use
USB facilities",https://jiji.com.gh/accra-new-town/printers-and-scanners/canon-laserjet-1435-izEImx1T3HCYMXDLMy5rd1Z6.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Teli Bt-339a Digital Karaoke Audio Amplifier,1000.0,"GH₵ 1,000",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"It features Bluetooth connectivity, a USB port, an SD card slot, and FM radio functionality. 
The...",https://jiji.com.gh/accra-metropolitan/audio-and-music-equipment/teli-bt-339a-digital-karaoke-audio-amplifier-mggl1XNCUhvT1RDaAkRntyMG.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,M2-Tec Universal Automatic Charger for Laptop (V-4955),250.0,GH₵ 250,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",3+ years on Jiji,"In-Car Charger Power Supply for Laptop 120 W 220 V 12 V Compatible with: IBM ASUS Toshiba Dell Acer,...",https://jiji.com.gh/accra-new-town/computer-accessories/m2-tec-universal-automatic-charger-for-laptop-v-4955-zLu3oQ4DyalWPxvYcIzxsc7r.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Hp Bi03xl Battery,320.0,GH₵ 320,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",,Bi03xl battery bi03xl on03xl for hp pavilion x360 13-u000 m3-u000:m3-u001dx u003dx u103dx u105dx...,https://jiji.com.gh/lapaz/computer-accessories/hp-bi03xl-battery-xB9hmUvyuCtLvwYOnnAH2rvo.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Type C Lenovo Charger,170.0,GH₵ 170,Brand New,Greater Accra,Madina,"Greater Accra, Madina",Verified ID,65Watt type c to c Ac laptop power adapter Charger for laptops,https://jiji.com.gh/madina/computer-accessories/type-c-lenovo-charger-69kShMqQgpeFWDXfnpAK5wD1.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Online/ Offline PS5 Games And PSN Accounts,200.0,GH₵ 200,"Action, Brand New",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Unlock the Ultimate Gaming Experience with Our PS4 & PS5 Services and Playstaion accounts and psn+...,https://jiji.com.gh/accra-metropolitan/videogames/online-offline-ps5-games-and-psn-accounts-5phXsuHBaHbNE0ox2MYNvavX.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,50inches Full Digital Satellite Ultra Hd Led Smart Panasonic Tv,4100.0,"GH₵ 4,100","50inches, 2160p (4K)",Greater Accra,Agbogba,"Greater Accra, Agbogba","Verified ID, 5+ years on Jiji",50inches full digital satellite 4k ultra hd led smart Panasonic machine... amazing super machine....,https://jiji.com.gh/agbogba/tv-dvd-equipment/50inches-full-digital-satellite-ultra-hd-led-smart-panasonic-tv-kLEDh7ngP4bQqaBnkzdE0UEI.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,All Ps4 Jailbreak Games Available,50.0,GH₵ 50,"Sports, Brand New",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","All latest PS4 Jailbreak Games Available 
Just call or WhatsApp me for all your games",https://jiji.com.gh/accra-metropolitan/videogames/all-ps4-jailbreak-games-available-2H4BY2tbrANVq3hjHVE9LeQY.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Toshiba 3788 Battery,150.0,GH₵ 150,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",,"About this item
battery type: li-ion voltage: 10.8v capacity: 4400mah
compatible part number:...",https://jiji.com.gh/lapaz/computer-accessories/toshiba-3788-battery-hFF2uNRd2UesuNU46pOXmDLq.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Lb-Link Ax300 Wifi 6 Usb Adapter With Antenna,90.0,GH₵ 90,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",,"Model:
bl-wn300ax

brand:
lb-link

wifi speed:
ax300

network type:
wireless

type of...",https://jiji.com.gh/lapaz/computer-accessories/lb-link-ax300-wifi-6-usb-adapter-with-antenna-yorE0IPGsXfMPHq3lGlFwE97.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Microsoft Surface Keyboard,850.0,GH₵ 850,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Pre-owned Surface keyboards from pro 2 to pro 8 available 
Go 2 also available",https://jiji.com.gh/accra-metropolitan/computer-accessories/microsoft-surface-keyboard-8PkQ5JvmqnhSlzm7MhXqMLrB.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Macbook Pro 15 Inch 2017 (A1707) Screen,6500.0,"GH₵ 6,500",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","Apple MacBook Pro 2017 Screen
Supports (A1707)",https://jiji.com.gh/circle/computer-accessories/macbook-pro-15-inch-2017-a1707-screen-5LaSxrho9zz1W3ClvYxaXCrR.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Dell Latitude New Housing/Cases,10.0,GH₵ 10,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji","I have the following models for only facial and under covers. 
Dell latitude E5470 5580 5480 5450...",https://jiji.com.gh/kokomlemle/computer-accessories/dell-latitude-new-housing-cases-pnA6vDLS2yWV1olxCCmBqubW.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Firewire to Usb,150.0,GH₵ 150,Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","Verified ID, 5+ years on Jiji",Genuine Firewire to USB Adapter . Item works with most devices but not all. Please confirm...,https://jiji.com.gh/east-legon/computer-accessories/firewire-to-usb-l0PPLUodnyb0p5Hmi1q0p63H.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Lenovo Battery E400s G400s,200.0,GH₵ 200,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,G40 G50-30-45-70-75-80 L12M4E01,https://jiji.com.gh/tema-metropolitan/computer-accessories/lenovo-battery-e400s-g400s-nvmEwPwxt5Tz4Nw99P1q7SbB.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,F3YGT Battery for Dell Latitude 7480 7490 7280 7290 7380,350.0,GH₵ 350,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,"About this item
replace battery part : 7.6v 60 whr 4-cell f3ygt battery replace part f3ygt dm3wc...",https://jiji.com.gh/circle/computer-accessories/f3ygt-battery-for-dell-latitude-7480-7490-7280-7290-7380-7Evrgo2NlyYcBVp2Ya0UdQHd.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,M5y1k 14.8v Battery for Dell Inspiron 15 3000 5000 Series,250.0,GH₵ 250,Brand New,Greater Accra,Circle,"Greater Accra, Circle",3+ years on Jiji,Specification : model name: 40wh standard rechargeable li-ion battery type m5y1k: battery type:...,https://jiji.com.gh/circle/computer-accessories/m5y1k-14-8v-battery-for-dell-inspiron-15-3000-5000-series-AU6049u35sjlpFSaId7BqOZE.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Bose Airpod,550.0,GH₵ 550,"Used, Wireless",Greater Accra,Osu,"Greater Accra, Osu","Verified ID, 5+ years on Jiji","Premium sound with deep bass 
Stronger battery life 
Simple and easy to carry around",https://jiji.com.gh/osu/headphones/bose-airpod-cR5hhAR9jIkiQmx2qHKtSy2r.html,Jiji Ghana (jiji.com.gh),2026-05-11
Electronics,Epson Ecotank L3250 Printer With Wi-Fi and Wi-Fi Direct,2250.0,"GH₵ 2,250","Other, Brand New",Greater Accra,Tesano,"Greater Accra, Tesano",,"DESIGNED FOR IMPRESSIVE PRINTS BEYOND BORDERS.
The multi-functional EcoTank L3250 is designed to...",https://jiji.com.gh/tesano/printers-and-scanners/epson-ecotank-l3250-printer-with-wi-fi-and-wi-fi-direct-p6Uvz79eG4HFvwWrL6PngVqn.html,Jiji Ghana (jiji.com.gh),2026-05-11
