Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
Vehicles,Wool Felt Polishing Disc Pad,100.0,GH₵ 100,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 3+ years on Jiji","Vehicle Paint Correction: It is primarily used for auto car paint detailing, specifically for...",https://jiji.com.gh/adabraka/car-parts-and-accessories/wool-felt-polishing-disc-pad-mfV7vC6mZsuCUPTPb7KG8UFw.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Mitsubishi Outlander 2.4 PHEV AWD 2016 Pearl,195000.0,"GH₵ 195,000","Foreign Used, Automatic",Greater Accra,Adenta,"Greater Accra, Adenta",,"Mitsubishi outlander, 2016, push to start-direct from port, in better condition, serious offers...",https://jiji.com.gh/adenta-municipal/cars/mitsubishi-outlander-2-4-phev-awd-2016-pearl-rc8YeJUa5YmWqNKWLM4lpZpA.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,2023-2026 Honda HRV Dashboard,14000.0,"GH₵ 14,000",Used,Greater Accra,Spintex,"Greater Accra, Spintex",5+ years on Jiji,Dashboard available for hrv,https://jiji.com.gh/spintex/car-parts-and-accessories/2023-2026-honda-hrv-dashboard-ld8iatz4LMfMEhTOD9WzLxGb.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"BMW Engine E39,X5, E46",15000.0,"GH₵ 15,000",Used,Greater Accra,Darkuman,"Greater Accra, Darkuman",Verified ID,"Bmw engine available for E46, E39, X5, BMW E39 Engine, bmw E46 engine, bmw X5 engine.",https://jiji.com.gh/darkuman/car-parts-and-accessories/bmw-engine-e39-x5-e46-m71EgzE1cYstKMmGZ3XTnWGO.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Hyundai Kona 2017 2018 2019 2020 2021 Front Bumper Complete,9500.0,"GH₵ 9,500",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Original goods from UA,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/hyundai-kona-2017-2018-2019-2020-2021-front-bumper-complete-31jaCkVSBjVn7wKJ7JJfYj5Z.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"48v Portable Lithium Battery Car Washing Machine, Cordless Car Washer",350.0,GH₵ 350,Brand New,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 3+ years on Jiji","48v portable, cordless high-pressure car washer kit, often branded as Artifact or similar generic...",https://jiji.com.gh/madina/car-parts-and-accessories/48v-portable-lithium-battery-car-washing-machine-cordless-car-washer-9YwHmVJDS6v03FveU5nkRk2U.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Engine Blocks Available,3700.0,"GH₵ 3,700",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Available with other components of engines,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/engine-blocks-available-nbeGth7YdtnRnH9u65gUmMSX.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"Honda Pilot 2012,2013,2014 Front Grille / Top Shell",1200.0,"GH₵ 1,200",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,"Honda pilot 2012,2013,2014 front grille / top shell",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/honda-pilot-2012-2013-2014-front-grille-top-shell-oWBS2JpVbWEdJGVr9bxxUg6L.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"Hyundai Elantra 2014,2015,2016 Headlight/ Head Light",1300.0,"GH₵ 1,300",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,"Hyundai Elantra 2014,2015,2016 headlight/ Head light",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/hyundai-elantra-2014-2015-2016-headlight-head-light-sbrqLiKRVEYJuJZbs8kOnyi9.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Toyota Land Cruiser 2024 Lc300 Screen,22000.0,"GH₵ 22,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,This is a brand New Toyota Land Cruiser Lc300 Andriod screen,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/toyota-land-cruiser-2024-lc300-screen-rVKJ2PqZ4fMbjg5AUXE8V3P5.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Windscreen for Chevrolet Vehicles,800.0,GH₵ 800,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman",Verified ID,"Windscreen for all kinds of Chevrolet Vehicles; Chevrolet Windscreen, Chevrolet Cruze Windscreen,...",https://jiji.com.gh/darkuman/car-parts-and-accessories/windscreen-for-chevrolet-vehicles-mO6z1bc3ppb994rEeNFCOyon.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"2021,2022,2023,2024 Headlight For Nissan Kicks .",3500.0,"GH₵ 3,500",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,"The image above shows original headlight for Nissan Kicks 2021,2022,2023,2024",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/2021-2022-2023-2024-headlight-for-nissan-kicks-7JtkNJg0KpNQF1s3XyBw20Tg.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,2020 to 2025 Honda Civic Front Bumper and Back Bumper Complete,10000.0,"GH₵ 10,000",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,2020 to 2025 Honda Civic front Bumper and Back Bumper Complete and I have the fender’s Everything...,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/2020-to-2025-honda-civic-front-bumper-and-back-bumper-complete-5OVjnoJq7TB6xEwZm2nzZU2j.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,New Android Screen for Ford Escape 2013,1400.0,"GH₵ 1,400",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji","Touchscreen Car Tape, Customized for Ford Escape 2013, With Free Reverse Camera and Steering wheel...",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/new-android-screen-for-ford-escape-2013-AOOUBlqavz9Uqfu9l1XGFDi.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Chevrolet Cruze Steering Rack,1500.0,"GH₵ 1,500",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Chevrolet Cruze Steering Racks Replacement,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/chevrolet-cruze-steering-rack-1D23OZbRCzqCGZojc11nhd2D.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,205r 16lt Linglong Quality New Tires,1000.0,"GH₵ 1,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,205R 16Lt Linglong quality new tires,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/205r-16lt-linglong-quality-new-tires-BZODiSFDX2Jd42GpNKMQgIsE.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,GPS Car Tracker / Tracking Device,520.0,GH₵ 520,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,This is a GPS tracking device for all cars and vehicles... it helps you to locate your car easily......,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/gps-car-tracker-tracking-device-aJXiFO94Pgo0a2423rzkcL5n.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"Hyundai Elantra 2019,2020 Front Bumper Complete",5000.0,"GH₵ 5,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,"Front Bumper replacement for Hyundai Elantra 2019 2020 
Bumper with the Top Shells/Grille, Fog Light...",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/hyundai-elantra-2019-2020-front-bumper-complete-eYW6IcWeNoLi1rq4qZvT2fEY.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,"Foreign Vehicles Doors (Korea, Japan, American Cars)",1200.0,"GH₵ 1,200",Used,Greater Accra,Darkuman,"Greater Accra, Darkuman",Verified ID,"Hyundai sonata door, avensis door, santa fe door, nissan altima door, kia sportage door, camry...",https://jiji.com.gh/darkuman/car-parts-and-accessories/foreign-vehicles-doors-korea-japan-american-cars-3eYGYcWZIKtAHTVcnqRVYTHm.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,New Android Screen for Kia Forte 2014 to 2018,1200.0,"GH₵ 1,200",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji","Touchscreen Car Tape, Customized for Kia Forte 2014 to 2018, With Free Reverse Camera and Steering...",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/new-android-screen-for-kia-forte-2014-to-2018-zxH9BaGL1hw3zx5IHnJOLz0a.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Crankshafts for All Cars Available,1500.0,"GH₵ 1,500",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,"Available with all kinds of cam, block head, etc",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/crankshafts-for-all-cars-available-awJtee92cMDRioGwVTuRbroX.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Honda CRV 2023 to 2025 Headlight Pair,10000.0,"GH₵ 10,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji","Genuine parts for honda,mazda,kia,nissan, toyota, Mitsubishi, benz, dodge etc call024*********",https://jiji.com.gh/abossey-okai/car-parts-and-accessories/honda-crv-2023-to-2025-headlight-pair-8jxur8uzn5In2cufgakIm59b.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Buy All Dashboards Here,3500.0,"GH₵ 3,500",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",3+ years on Jiji,Get all Cars Dashboards here,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/buy-all-dashboards-here-rvFJ7pBGYqkWurmED9iJBRI2.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Toyota Yaris 2009 1nrfe Engine,12000.0,"GH₵ 12,000",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Gearbox housing damage in handling,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/toyota-yaris-2009-1nrfe-engine-w5HRgOSar9cwudppzn5MVdFR.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Nissan Rogue/Xtrail 2010 Back Shocks Absorbers,500.0,GH₵ 500,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","At Kwaku-Akua Auto Parts... we have brand new shocks for Nissan Rogue, Nissan Xtrail 2014",https://jiji.com.gh/accra-metropolitan/car-parts-and-accessories/nissan-rogue-xtrail-2010-back-shocks-absorbers-2QPQ6FeXutXYpogTV3kAQof7.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Suzuki Burgman 2011 Black,10000.0,"GH₵ 10,000","Local Used, Black",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Suzuki Burgman 2011(Sport...,https://jiji.com.gh/accra-metropolitan/motorcycles-and-scooters/suzuki-burgman-2011-black-xC185oRzf1KSDQ3KRM1Mz1HA.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Tonneau Rectractable Cover,15000.0,"GH₵ 15,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 3+ years on Jiji",Tonneau Rectractable cover,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/tonneau-rectractable-cover-dA9jPxVGcYoWYsKuGmiqmQhL.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,2015 Hyundai Veloster Doors and Trunk,4000.0,"GH₵ 4,000",Used,Greater Accra,Spintex,"Greater Accra, Spintex",5+ years on Jiji,"Good conditions doors, trunk and bonnet available",https://jiji.com.gh/spintex/car-parts-and-accessories/2015-hyundai-veloster-doors-and-trunk-3uNkzYJXTmfbKONOKUkGa2jD.html,Jiji Ghana (jiji.com.gh),2026-05-11
Vehicles,Mercedes Benz C43 Amg Awd W205 Front Drive Shafts Pair New,4000.0,"GH₵ 4,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",5+ years on Jiji,All type of shafts for benz available,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/mercedes-benz-c43-amg-awd-w205-front-drive-shafts-pair-new-hesLU0xTKP5AlT0N0Q4TC9AL.html,Jiji Ghana (jiji.com.gh),2026-05-11
