Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
"Home, Furniture & Appliances",Sleekly Designed Washing Machine by Nasco Twin Turbo 5kg,1100.0,"GH₵ 1,100",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Quality and affordable 
1 year's warranty 
We are located on pokuase kwabenya A.C.P road close to...",https://jiji.com.gh/accra-metropolitan/home-appliances/sleekly-designed-washing-machine-by-nasco-twin-turbo-5kg-qemRcvsyVTi33gDZFytpDwi1.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Roch 1.5hp R410a Split Air Conditioner,3000.0,"GH₵ 3,000","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Roch 1.5HP R410a air conditioner are designed to face the extreme conditions of our Ghanaian climate...,https://jiji.com.gh/accra-metropolitan/home-appliances/roch-1-5hp-r410a-split-air-conditioner-B6Pv6cR7dAQgkjyW8YhaXQe8.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Low Noise of Roch Ac 1.5hp All Black Colour Going for Cool Price,2699.0,"GH₵ 2,699","Brand New, No",Greater Accra,Awoshie,"Greater Accra, Awoshie",Verified ID,"One year warranty
Fresh in box
Sleep mode
Low noise
Energy Efficiency
Times 
Remote control",https://jiji.com.gh/awoshie/home-appliances/low-noise-of-roch-ac-1-5hp-all-black-colour-going-for-cool-price-eKXdEebn8K9ANZbd7ADcayYJ.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",1.5hp Midea High Tech Air Conditioner Ac New Quality Reduction Price,3871.0,"GH₵ 3,871","Brand New, No",Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 5+ years on Jiji","1.5hp midea air conditioner 
Brand new ac
Split air conditioner 
Quality at affordable prices 
We...",https://jiji.com.gh/spintex/home-appliances/1-5hp-midea-high-tech-air-conditioner-ac-new-quality-reduction-price-dXD4D49fc9QfsYSoLG2P9lnd.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Sandstone Green Plant Decor,400.0,GH₵ 400,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,New and advanced portrait,https://jiji.com.gh/accra-metropolitan/lighting/sandstone-green-plant-decor-yxeqTSkKV1kk1UwX1XkaFZHe.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Handheld Ice Rechargeable Portable Fan,200.0,GH₵ 200,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Original handheld Fan in colour black as seen. Blows air very well and cools as well. Strong battery...,https://jiji.com.gh/accra-metropolitan/home-appliances/handheld-ice-rechargeable-portable-fan-mNj36jj3O3Iep1MZEBJqnXyN.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",High Quality 7 Speeds Hand Mixer - 280W,120.0,GH₵ 120,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 5+ years on Jiji",Easy to use hand held mixer at the comfort of your home. Make your cooking an effortless creative...,https://jiji.com.gh/lapaz/kitchen-appliances/high-quality-7-speeds-hand-mixer-280w-nvYHFW5LVRCprDvVy0oHryhM.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Innova 3in1 Blender Is Food Processor,375.0,GH₵ 375,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,The Innova 3-In-1 Blender is a multifunctional kitchen appliance that combines the functionalities...,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/innova-3in1-blender-is-food-processor-8cWNqzJGFWDrCJZWp6uDL5Eu.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Electric Cordless Mower/ Double Batteries,650.0,GH₵ 650,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,This cordless mower has 2 batteries and 2 each blade it wheel that help the blade to last long.very...,https://jiji.com.gh/accra-metropolitan/garden/electric-cordless-mower-double-batteries-3VW7LHuH0YM9IOBMgOTmTkLT.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Small Fridge,750.0,GH₵ 750,Used,Greater Accra,Ga East Municipal,"Greater Accra, Ga East Municipal","Verified ID, 5+ years on Jiji",Small beko brand refrigerator. Used but still looking good. No faults. Reduced to clear,https://jiji.com.gh/ga-east-municipal/kitchen-appliances/small-fridge-z2IxtZprTqGauRTCFQL34a2J.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",12kg Automatic Washing Machine Asano,4900.0,"GH₵ 4,900",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,12kg washing capacity. Wash & spin. Takes more clothes than the average machine. Very effective...,https://jiji.com.gh/accra-metropolitan/home-appliances/12kg-automatic-washing-machine-asano-ljCJJ7PtYjF26jTBwaavTijI.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Electric Height Adjustable Desk,3500.0,"GH₵ 3,500",Brand New,Greater Accra,East Legon,"Greater Accra, East Legon",,"Sit-stand desk
Dimension: 160cm X 60cm X 70cm
Payment after installation 
Contact for more details",https://jiji.com.gh/east-legon/furniture/electric-height-adjustable-desk-BKF3EH212n8E6vKMzjNdDrgR.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",600x600 Square Led Backlit Panel (40w),342.0,GH₵ 342,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Ideal For:
Corporate Offices: Create a bright, professional atmosphere that boosts employee focus...",https://jiji.com.gh/accra-metropolitan/lighting/600x600-square-led-backlit-panel-40w-yXIEAu9PkLBISUJTHhl0noaM.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Bar Butler ( 6 Shots Dispenser),550.0,GH₵ 550,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,This 6 shot dispenser bar butler can be used to dispense liquor in a neat and elegant way and...,https://jiji.com.gh/accra-metropolitan/kitchen-and-dining/bar-butler-6-shots-dispenser-cTUuLBist9VyTyqgTgbtp13s.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Rope Light(Rgb),750.0,GH₵ 750,,Greater Accra,Darkuman,"Greater Accra, Darkuman",5+ years on Jiji,"Rope light with 16+colors(RGB).
supports remote control.
Up to 50m long,10mm wide.",https://jiji.com.gh/darkuman/lighting/rope-light-rgb-z3P9z0lsAhUnLLc6WGytDj4r.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Homii H950 Wireless Telephones,450.0,GH₵ 450,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji","Technology: GSM850/900/1800/1900
Battery: 2500mAh Battery 
SIM: 2 SIM 
Features: Super Torch/5W...",https://jiji.com.gh/adabraka/home-appliances/homii-h950-wireless-telephones-smgrQMYt6mFYCtxNmyav2J2c.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","52"" 5 Blades Luxury Gold 3 Color Chandelier Fan Light",1500.0,"GH₵ 1,500",,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji",Crystal ceiling fan with lights】: our ceiling fan is designed with exquisite crystal lampshade on...,https://jiji.com.gh/dansoman/lighting/52-5-blades-luxury-gold-3-color-chandelier-fan-light-wdEyB9Vh4IueD4HqQSMTmkCE.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Brand New Rousong Refrigerator,1700.0,"GH₵ 1,700",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Rousong bedside refrigerator 52L,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/brand-new-rousong-refrigerator-8ZurWk7uynKPfFqVSEf6NIM0.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Stainless Steel Pearl Auto Ignition 6 Gas Burner Stove Oven And Grill,3499.0,"GH₵ 3,499",Brand New,Greater Accra,Kotobabi,"Greater Accra, Kotobabi","Verified ID, 5+ years on Jiji",The best and Durable PEARL 90×60 6 Gas burner Automatic Ignition Gas Stove comes with Oven and grill...,https://jiji.com.gh/kotobabi/kitchen-appliances/stainless-steel-pearl-auto-ignition-6-gas-burner-stove-oven-and-grill-8MAfjRHhOKJGtdqD7HWqOmQG.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Stove With Oven and Grill Oven 50*50 Chigo Gas Stove,2200.0,"GH₵ 2,200",Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",3+ years on Jiji,Quality and affordable One year warranty,https://jiji.com.gh/accra-new-town/kitchen-appliances/stove-with-oven-and-grill-oven-50-50-chigo-gas-stove-s7Llzsf5FzDkVZGc6w1b1nQy.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",3w Cob Led Spotlight,28.0,GH₵ 28,,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 3+ years on Jiji","3W COB LED Spotlight
Bright, energy-saving spotlight with focused illumination. Long-lasting COB...",https://jiji.com.gh/spintex/lighting/3w-cob-led-spotlight-rB2nISH7akbXSNzlpvQVmbML.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Double Gas Cylinder Cage,1700.0,"GH₵ 1,700",Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",3+ years on Jiji,Keep your gas cylinder safe... this cage is made of galvanised materials and its anti-rust...,https://jiji.com.gh/lapaz/home-appliances/double-gas-cylinder-cage-k93oSJJYbcxHcemV0UqRETyz.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Binatone Industrial Wall Fan 26 Inches,1250.0,"GH₵ 1,250",Brand New,Greater Accra,Labone,"Greater Accra, Labone",Verified ID,Binatone Industrial Wall Fan. 26 inches.,https://jiji.com.gh/labone/home-appliances/binatone-industrial-wall-fan-26-inches-i7j0R5AODKaRVEDybafwgxo0.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",New Golden Fan With Light,1250.0,"GH₵ 1,250",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Golden Body
Fan With Light 
Remote Control 
Chok Control 
Retractable Blade 
Warm and white color...",https://jiji.com.gh/accra-metropolitan/lighting/new-golden-fan-with-light-tXT1DuXMqc3CkInqXoqd1Vyp.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Motion Sensor Light 100cm,200.0,GH₵ 200,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Light up your space with style and functionality using the Motion LED Bar. This ultra-slim,...",https://jiji.com.gh/accra-metropolitan/lighting/motion-sensor-light-100cm-feXQSGOPrKXYvpJmNcBSQOoI.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Mini 1.8l Rice Cooker,130.0,GH₵ 130,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,1.8 litres nonstick mini rice cooker or multipurpose cooker,https://jiji.com.gh/accra-metropolitan/kitchen-appliances/mini-1-8l-rice-cooker-Byz52tvjBaEA1up8fynySYIR.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Sigma 294l Frost Free Chest Freezer SCF-300i,3630.0,"GH₵ 3,630",Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji",Frost free- inverter -embossed aluminium-outside condenser-side basket- grey,https://jiji.com.gh/airport-residential-area/kitchen-appliances/sigma-294l-frost-free-chest-freezer-scf-300i-8bokHnKJjOoXtDBw3C5aT2V9.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances","Mutlusan 4"" Bathroom,Toilet,Extractor Ventilation Fan 4inche",500.0,GH₵ 500,Brand New,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe","Verified ID, 5+ years on Jiji","Brand new extractor fans 
For bathrooms, toilet, kitchen, wall and ceiling option 
Very silent and...",https://jiji.com.gh/ashaley-botwe/home-appliances/mutlusan-4-bathroom-toilet-extractor-ventilation-fan-4inche-8TcVcL4a9ExLtQESrAuADLjM.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Acrylic Led Remote Control Painting,480.0,GH₵ 480,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Modern and elegant wall acrylic led light,https://jiji.com.gh/accra-metropolitan/lighting/acrylic-led-remote-control-painting-czQu9b6xnQcPn2xTuEuofEOT.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Roch Ac 1.5hp Available for Sale R410s With Low Noise,2699.0,"GH₵ 2,699","Brand New, No",Greater Accra,Awoshie,"Greater Accra, Awoshie",Verified ID,"One year warranty 
Brand new 
R410S 
Low noise",https://jiji.com.gh/awoshie/home-appliances/roch-ac-1-5hp-available-for-sale-r410s-with-low-noise-9T9YkumJ0P3rKsHnv1NtxkmD.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Automatic Wall Mounted Plastic Hand Dryer 1200w,440.0,GH₵ 440,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Automatic hand dryer

Voltage: 220V-240V (50Hz-60Hz)

Rated power: 1200W

Hand Time:10-12...",https://jiji.com.gh/accra-metropolitan/home-appliances/automatic-wall-mounted-plastic-hand-dryer-1200w-glSFzTJCydVe32pDvZ0Loi5u.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Metal Modern Single Pendant Lights.,275.0,GH₵ 275,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Metal Modern Single Pendant Lights. New Arrivals,https://jiji.com.gh/accra-metropolitan/lighting/metal-modern-single-pendant-lights-1oX5Tu7xnPisw2r70EKqrKRs.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",1.5hp Air Conditioner – Turbo Cooling System,2700.0,"GH₵ 2,700","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"1.5HP Air Conditioner – Turbo Cooling System1 YEAR WARRANTY 
# Pay in installments 
# Visit...",https://jiji.com.gh/accra-metropolitan/home-appliances/1-5hp-air-conditioner-turbo-cooling-system-lgdCyEBzSdpeju6n50OuGLhE.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Binatone 12 Kg Fully Automatic Top Load Washing Machine,4200.0,"GH₵ 4,200",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Binatone 12kg washing machine
Fully automatic
Top load
Wash and spin",https://jiji.com.gh/accra-metropolitan/home-appliances/binatone-12-kg-fully-automatic-top-load-washing-machine-yxpeked0ZZbo13Bw2M4Ajaic.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Quality And Affordable Zara 368 Litre Chest Freezer Light And Lock,4590.0,"GH₵ 4,590",Brand New,Greater Accra,Kotobabi,"Greater Accra, Kotobabi","Verified ID, 5+ years on Jiji","ZARA 368litre Chest Freezer with Fast cooling and freezing Features
7 YEARS WARRANTY ASSURED...",https://jiji.com.gh/kotobabi/kitchen-appliances/quality-and-affordable-zara-368-litre-chest-freezer-light-and-lock-2NXnVEQrn66YJgkiVBOosq9D.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",360° Spin Mop Bucket + 3 Reusable Microfiber Heads,250.0,GH₵ 250,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Say goodbye to back pain, dirty hands and missed corners! The 360° Spin Mop & Bucket is the smarter,...",https://jiji.com.gh/accra-metropolitan/decor-accessories/360deg-spin-mop-bucket-3-reusable-microfiber-heads-dKH5H8LOkyf2NmaigruGEcMI.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Hisense Fridge 205l,3499.0,"GH₵ 3,499",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Hisense refrigerator going for cool price... more storage, energy efficient, heavy duty compressor,...",https://jiji.com.gh/accra-metropolitan/kitchen-appliances/hisense-fridge-205l-pmqiXOUihf7uKp0kXGXGxpfa.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Silvercrest Tower Fan STV 50 F1 Black,850.0,GH₵ 850,Brand New,Greater Accra,Mataheko,"Greater Accra, Mataheko","Verified ID, 5+ years on Jiji","Power: 50 W. With 3 fan settings and oscillation
Switchable 90° oscillation, stepless 120-minute...",https://jiji.com.gh/mataheko/home-appliances/silvercrest-tower-fan-stv-50-f1-black-rwn2BNZOKnQv3OfUOa8Ppdkx.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Dr. Fixit (Dump Proofing),550.0,GH₵ 550,,Greater Accra,North Industrial Area,"Greater Accra, North Industrial Area","Verified ID, 5+ years on Jiji",Dr. Fixit is water proof chemical used in mortar or concrete works during construction to prevent...,https://jiji.com.gh/north-industrial-area/household-chemicals/dr-fixit-dump-proofing-auLFNm8EbXyDft33xXx8ndSh.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Eco-Friendly Roch 1.5hp Air Conditioner 1.5hp Roch,2899.0,"GH₵ 2,899","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Quality and Affordable one year warranty,https://jiji.com.gh/accra-metropolitan/home-appliances/eco-friendly-roch-1-5hp-air-conditioner-1-5hp-roch-v3w9JruPmDV2LsWpfmDaDajt.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Touchpad Crystal Lamp,160.0,GH₵ 160,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Lighting fixture that incorporates crystals, often in the form of a lampshade or decorative...",https://jiji.com.gh/accra-metropolitan/lighting/touchpad-crystal-lamp-8MivqW85GpdA0305MzVJ3GQd.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Sokany Handheld Steam Cleaner,350.0,GH₵ 350,Brand New,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","The handheld steam cleaner is equipped with a 2000W powerful rapid heating system, which can spray...",https://jiji.com.gh/madina/home-appliances/sokany-handheld-steam-cleaner-FRyjTTUNq6vdZIUeuPbI3GH.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Portable Blender - Uk,199.0,GH₵ 199,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman","Verified ID, 5+ years on Jiji","- glass bottle 
- heat resistant handle 
- include USB cord
Call or whatsap on024********* or search...",https://jiji.com.gh/darkuman/kitchen-appliances/portable-blender-uk-rGlZzo8DlQ0CozfOzAd4WXQI.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Verified Decakila Electronics Steam Station Iron Station,700.0,GH₵ 700,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area","Verified ID, 3+ years on Jiji",Quality and affordable one year warranty,https://jiji.com.gh/avenor-area/home-appliances/verified-decakila-electronics-steam-station-iron-station-f6skBs8mXKIPQPoSKWc8bPA.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Washing Machine,2500.0,"GH₵ 2,500",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","The Innex Freestanding Washing Machine from Indesit wil save you time, money and energy with...",https://jiji.com.gh/accra-metropolitan/home-appliances/washing-machine-9PyPSFQj51tRRdwPUq2ZEi6A.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Power Zone Bleach,22.0,GH₵ 22,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"Power zone bleach for cleaning, bleaching in laundry and disinfection. Power zone bleach is thick...",https://jiji.com.gh/tema-metropolitan/household-chemicals/power-zone-bleach-ywMqecV5K33sslkZiScnX1xE.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Elegant Luxury Crystal Chandelier Fan Light,1600.0,"GH₵ 1,600",,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","This Crystal Invisible Fan Lamp is designed for upscale living spaces, offering a luxurious and...",https://jiji.com.gh/dansoman/lighting/elegant-luxury-crystal-chandelier-fan-light-cSlV17cLFE6IIHcxHVMNNnCz.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",High Pressure Hose for Washing Bay Machines,50.0,GH₵ 50,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Brand new pressure washer hose for your commercial washers are now available. Highly reliable and...,https://jiji.com.gh/accra-metropolitan/garden/high-pressure-hose-for-washing-bay-machines-2NnhK86unQCGcxUtpSCaUSpi.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Zoflora Concentrated Disinfectant,47.0,GH₵ 47,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,Zoflora concentrated disinfectant is your ultimate hygiene need to keep yourself and family free...,https://jiji.com.gh/tema-metropolitan/household-chemicals/zoflora-concentrated-disinfectant-7ZG3lf9qoNkt2jvVMLrIUeP.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Mini Mortar And 2 Pestles,250.0,GH₵ 250,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Quality wood with two pestles,https://jiji.com.gh/accra-metropolitan/kitchen-and-dining/mini-mortar-and-2-pestles-ir24FXDrLTGnomuZyMtB95Wy.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",3 Burner Gas Cooker,650.0,GH₵ 650,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman","Verified ID, 5+ years on Jiji","- foreign slightly used
- 3 burner gas Cooker
- easy to use 
- low gas consumption 
- easy to use",https://jiji.com.gh/darkuman/kitchen-appliances/3-burner-gas-cooker-u2DlH6i65G4mLiP5CDz7vSEU.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Indoor and Outdoor Grass Carpet / Indoor and Outdoor Astroturf,150.0,GH₵ 150,,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"All types and kinds of Astroturf are available wholesale and retail, with more than 5 years of...",https://jiji.com.gh/circle/garden/indoor-and-outdoor-grass-carpet-indoor-and-outdoor-astroturf-psHWPunPURxcfkwkRVbGmjsa.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Vacuum Extraction Nozzles,100.0,GH₵ 100,Brand New,Greater Accra,Odorkor,"Greater Accra, Odorkor","Verified ID, 3+ years on Jiji","Small and Big Sofa and Carpet Nozzles for Wet vacuum cleaners 
Has strong Plastic models and larger...",https://jiji.com.gh/odorkor/home-appliances/vacuum-extraction-nozzles-nltpqQz3hHK4wgUNqeX5KzsP.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Silver Crest 5liter Rice Cooker Inner Replacement Pot,150.0,GH₵ 150,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 5+ years on Jiji",Get your Silver Crest 5L rice cooker Inner Replacement Pot at a cool price. Limited in-stock so rush...,https://jiji.com.gh/lapaz/kitchen-appliances/silver-crest-5liter-rice-cooker-inner-replacement-pot-hTqhNQ0TSpcFDChE3RzRLb2H.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Pearl 1.5hp Cooling System – Comfort You Can Feel Instantly,3000.0,"GH₵ 3,000","Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"5 YEARS WARRANTY 
# Pay in installments 
# Visit showroom
# Cash on delivery
# 100% copper engine
#...",https://jiji.com.gh/accra-metropolitan/home-appliances/pearl-1-5hp-cooling-system-comfort-you-can-feel-instantly-f8CkQzDkfBZm5dbLLZy0zQoR.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Luxurious Side Lamp,900.0,GH₵ 900,,Greater Accra,Madina,"Greater Accra, Madina",,Floor lamp with a warm light. Luxury at an affordable price,https://jiji.com.gh/madina/lighting/luxurious-side-lamp-tXds7ZLC2IdMCohboZTvSe7w.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Quality Mist Fan for Sale,2300.0,"GH₵ 2,300",Brand New,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 3+ years on Jiji",It's a brand new quality mist fan,https://jiji.com.gh/spintex/home-appliances/quality-mist-fan-for-sale-jKUrydOdwJglEjNghOUPAzQ6.html,Jiji Ghana (jiji.com.gh),2026-04-20
"Home, Furniture & Appliances",Automatic Washing Machine Front Load 7kg Binatone,3250.0,"GH₵ 3,250",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Fully automatic. No need to remove washes clothes into drying compartment. It will wash and spin....,https://jiji.com.gh/accra-metropolitan/home-appliances/automatic-washing-machine-front-load-7kg-binatone-q2P7seqSX7zcXwoneAjv6FUb.html,Jiji Ghana (jiji.com.gh),2026-04-20
