Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
Vehicles,Honda CRV 2017 2018 2019 2020 2021 2022 Boot Empty/Skeleton,7000.0,"GH₵ 7,000",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Quality goods and affordable,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/honda-crv-2017-2018-2019-2020-2021-2022-boot-empty-skeleton-rGFkNo87SjxXnaQZlX6a7yWm.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,Hyundai Santa Fe SE AWD 2017 Gray,180000.0,"GH₵ 180,000","Local Used, Automatic",Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",5+ years on Jiji,"The car was bought brand new from Canada, has low mileage, was used by a lady, and everything works...",https://jiji.com.gh/kumasi-metropolitan/cars/hyundai-santa-fe-se-awd-2017-gray-9WQ0KEhpk6wf5QTDNWBFPeE8.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,Haojue Engine,3200.0,"GH₵ 3,200","Bulk prices, Used",Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 3+ years on Jiji","High performance engine. Reliable and affordable. 
Upgrade your ride with a strong, durable and fuel...",https://jiji.com.gh/madina/car-parts-and-accessories/haojue-engine-wOWbhlfnWF8neOcb9zNhLpLb.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,"Ford Explorer 2020, 2021,2022,2023 And 2025 Mirror Available",4500.0,"GH₵ 4,500",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5+ years on Jiji",Ford Explorer 2020 to 2022 mirror with blindspot and light available,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/ford-explorer-2020-2021-2022-2023-and-2025-mirror-available-6uKch000UHHzfNmZ9lYNhFO6.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,Toyota Vitz 3 Plugs Engine,14000.0,"GH₵ 14,000",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Toyota Vitz 3 plugs engine,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/toyota-vitz-3-plugs-engine-zed60sgtE7orNtMSm4UJbIoe.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,Home Used Doors,4000.0,"GH₵ 4,000",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Home used Doors for all vehicle models from America and Canada,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/home-used-doors-zhPlGCcGrlXyrbStzXBtahFJ.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,Nissan Versa Front Shocks 2012- 2017,1000.0,"GH₵ 1,000",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",Verified ID,Available in stock with affordable prices and delivery options is available Delivery before payment...,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/nissan-versa-front-shocks-2012-2017-b7Srqi9pCqNFo4qp3NhGN0p6.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,45 and 55L Motorcycle Tail Box,1250.0,"GH₵ 1,250",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Black 45L & 55L Motorcycle Top Case, Waterproof Aluminum Motorcycle Trunk Top Box - Tour Tail Box...",https://jiji.com.gh/accra-metropolitan/car-parts-and-accessories/45-and-55l-motorcycle-tail-box-ssswFUDbXvwItvxthvmHwvKD.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,Toyota Highlander 2018 Taillight Led,1700.0,"GH₵ 1,700",Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai","Verified ID, 5",Good and quality to use,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/toyota-highlander-2018-taillight-led-wDJzDL4yKE2IEPqbmha3xTlh.html,Jiji Ghana (jiji.com.gh),2026-04-20
Vehicles,Daewoo Matiz 3 Engine and Gearbox,8500.0,"GH₵ 8,500",Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",,Daewoo Matiz 3 engine and gearbox,https://jiji.com.gh/abossey-okai/car-parts-and-accessories/daewoo-matiz-3-engine-and-gearbox-q1t4xxfupE4syeHTCm0tYbGZ.html,Jiji Ghana (jiji.com.gh),2026-04-20
