dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Hugo Rollator Push Walker,1000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Sublimation Photo Paper,150.0,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Nano Tape/ Double Sided Gel Tape,45.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Greenlife One Piece Ostomy Bag,400.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Quantitative Dispensing Machine for Powder and Granular Filling,3500.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Blood Pressure Machine Bp Machine,85.0,,Greater Accra,Lapaz,"Greater Accra, Lapaz",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Male Fertility Sp10 Test Kit,100.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Charcoal Pencils,15.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,4th Generation Hiv Test Kit,100.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Olympus CX 23,38000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Bread Oven,3000.0,Brand New,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Hiv Test Kits (Hiv Test Cassette ),250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Cutting Mat,180.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Arcziel Rebound Tonometer,55000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Arm Sling (No:7059),60.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Guedel Airway,30.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Glass Petri Dish 90mm (Single Section),15.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Greenlife Premium Eye Glasses Case Set (1 Case + 1 Cleaning Cloth),15.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Vicryl Sutures,130.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Dorsiflow Kit,20.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Complete Dental Unit,130000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Povidone Iodine Solution I Litre,170.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Bread Mixer and Roller With All Accessories,55000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Adjustable Armpit Crutches,350.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Body Bags (Mortuary Bag),100.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Omnipaque 350mg 100 ML Contrast Media,500.0,,Greater Accra,Circle,"Greater Accra, Circle",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Vicryl 2 Round Body,130.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Blood Grouping Kit,400.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Showcase Glass,2000.0,Brand New,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Baking Sheet and Bread Mode,550.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Eppendorf Tube,350.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Hydrex Chlorhexidine Gluconate Solution 4.0 W/V,600.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Greenlife Orthopaedic Pack,350.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,B P Machine Omron M2,1000.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Zip Lock Bag,20.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Glass Bottles Juice Bottles Drink Wine And Spirits,9.0,,Greater Accra,Madina,"Greater Accra, Madina",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Compact Antibacterial Wet Wipes,45.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,PAP Smear Kit,45.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,Bulk prices
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Room Thermometer and Hygrometer,80.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Supermarket Shelves,2400.0,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Povidone Iodine Solution,50.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Reflective Body-cam Holder(Straps),150.0,,Greater Accra,Adabraka,"Greater Accra, Adabraka",,,False,Platform B,Bulk prices
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Professional Drawing Pencil Set,280.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Eva Craft Foam / Crepe Paper,50.0,,Volta Region,Ketu South Municipal,"Volta Region, Ketu South Municipal",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Flip Chart Pad,65.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Underarm Crutches,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Greenlife Fetal Doppler-Fd19a,4000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Male External Catheter,10.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Cellulose Acetate Paper,850.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Measuring Cylinder,75.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Bine 20 Perfumed Detergents Disinfectants Multipurpose,100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Sawmill Machines for Sale at Cool Price,1400000.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Ampit Crutches ( America Standard),250.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,"Pop Bandage 6""",25.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Bulk prices
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Greenlife Electric Ear Irrigation Cleaner,1500.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Walking Stick (4 Legs Quad Cane),120.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Wellington Boot,80.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Drum / Barrel / Tank / 210 Litres / Available / Types,450.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Blood Collection Tube (Sodium Citrate),90.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Notepad:Blue,80.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Wet/Dry Grinder,4500.0,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",,,True,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Original Flag,60.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Walking Stick( Non Foldable),100.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,HIV Test Kits (Retro Test Kits),100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,5 Tier Adjustable Storage Shelves - Wts1a73,290.0,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Nurses Scrubs,130.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Mva Kits Original,350.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Barbed Wire,400.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Defibtech Lifeline Automated External Defibrillator Complete From Uk,11000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Armpit Crutches (Adjustable),200.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Quality Mannequins,500.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Cpap (Continuous Positive Airway Pressure) Machine,15000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Hernia Belt,400.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,110cm Height Traffic Delineator Warning Post/Pole,335.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Bread Oven Half Bag,4200.0,Brand New,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,True,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,5000litres LPG Gas Tank,95000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Petri Dish,20.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Bulk prices
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Underpad/ Bedmat Xl (10pcs / Pack),140.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Digital Electronic Platform Scale 300kg,700.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Ingot Reusable Hot/Cold Pack(Microwaveable),100.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Infusion Giving Set,2.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Greenlife Nasal Aspirator(Penguin),50.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Walking Sticks (Crutches),380.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Foreign Used Medical Scrubs With Down to Match Scrub,130.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Suggestion Box,390.0,,Greater Accra,Adabraka,"Greater Accra, Adabraka",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Large Fragment Set 4.5/6.5mm Set Stainless Steel,18500.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Disposable Surgical Gown,40.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Intimate Genital Hygiene Wet Wipes.,25.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Robbing Alcohol,30.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,One Touch Select Strips,250.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Omron Bp Monitor M1,450.0,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Griller for Sale,1200.0,Brand New,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Quality and Affordable A4 Sheet - 80gsm,280.0,,Greater Accra,Lapaz,"Greater Accra, Lapaz",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Delivery Mat Disposable Bed Mat Paper Pad 60x90cm 10 PCS,100.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Passport Id Photo Cutter,300.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Normal Saline,15.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Covid 19 Ag Rapid Test,2700.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Crutches (Elbow Crutches),450.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Itera Care Machine,4500.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Elbow Crutches,200.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,,False,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,"Bread Pan, Loaf Bowl",45.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Methanol 96%,160.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Bulk prices
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Semi Automatic Boba Tea Cup Sealing Machine,3000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Shawarma Machine 3 Burner,5040.0,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",,,True,Platform B,Brand New
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Topcon Maestro 2 Oct,1323000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,True,Platform B,
SG Market Price Index – Commercial Equipment & Tools,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Commercial Equipment & Tools,Ky Gel (Lubricant),70.0,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",,,False,Platform B,
