category,title,price_ghs,condition,tags,region,area,location,price_outlier_flag,url,source,scraped_date
"Home, Furniture & Appliances",2 in 1 Silver Crest Blender,390.0,Brand New,"Bulk prices, Brand New",Greater Accra,Odorkor,"Greater Accra, Odorkor",False,https://tonaton.com/a-MfYFNdCgNzydyc4rozdxOYymlS4uNrdE-2-in-1-silver-crest-blender.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Innova Double Door Fridge 118 Litres,2499.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgAkhkuC6Xce6KXyLzMwDB21um-innova-double-door-fridge-118-litres.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Mini Cooker and Electric Food Steamer,50.0,Brand New,"Bulk prices, Brand New",Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgcmv4WchxnLLdDycXn4lUzQwG-mini-cooker-and-electric-food-steamer.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Roch Front Load *12kg* Fully Automatic Washing Machine,5000.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgt6wLCLwYhqAXBhfl7mnEuCoA-roch-front-load-12kg-fully-automatic-washing-machine.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Quality Home Furniture,600.0,Brand New,Brand New,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",False,https://tonaton.com/a-MfYFNdCgzKRo2CELwxKL7BEo5mwZGnP5-quality-home-furniture.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Eco Efficient Westpool Wp 100a Energetic System,2200.0,Brand New,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",False,https://tonaton.com/a-MfYFNdCgdMUXslAOVqPzhxMne9mhweDW-eco-efficient-westpool-wp-100a-energetic-system.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Cyclonia Iron,400.0,Brand New,Brand New,Greater Accra,Burma Camp,"Greater Accra, Burma Camp",False,https://tonaton.com/a-MfYFNdCgPjNGCaNie1HOt9wm8AFmzaeh-cyclonia-iron.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Modern Bed Frame,1300.0,Brand New,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",False,https://tonaton.com/a-MfYFNdCgOC5AgWcF7ug2JtSwaYv0DDZG-modern-bed-frame.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Nasco 158ltr Double Door Refrigerator,2599.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgGnDNTEhlcaXjOhY37dGqQ0ve-nasco-158ltr-double-door-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Unque TCL 608L Side-by-Side Refrigerator P650SBN,11999.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",True,https://tonaton.com/a-MfYFNdCgCtBmIWkXUN4no7WwMOcAmRWu-unque-tcl-608l-side-by-side-refrigerator-p650sbn.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",German Chef 6in1 Multi Blender,550.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-LuubBC0gJHYFdMR40d32O2bq3ds7iTP-german-chef-6in1-multi-blender.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Affordable Nasco 4 Burner Gas Cooker Oven - Nasgc-50x50b-CTZ,1649.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgOxjgfSCmBufiFa1a8ULXqEic-affordable-nasco-4-burner-gas-cooker-oven-nasgc-50x50b-ctz.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Rafiq 50 X 50 Burner With Oven And Grill Plus Automatic Ignition,1550.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgYMNCO30n70yeESNt62Rt0Soz-rafiq-50-x-50-burner-with-oven-and-grill-plus-automatic-ignition.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Pearl 215 Litre Bottom Freezer Refrigerator,4199.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgu7jeaP52w99nBD54D0oh4seG-pearl-215-litre-bottom-freezer-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Aquatab - Fda Approved,220.0,,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",False,https://tonaton.com/a-MfYFNdCgzop79G3bZvanDY9qTXe8w55t-aquatab-fda-approved.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Pearl 80*60 5burner Gas Cooker Oven + Grill,3199.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgHPtyxmpLpatoqJKSWFT1osJd-pearl-80-60-5burner-gas-cooker-oven-grill.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Foldable Drying Line,550.0,,,Greater Accra,Lapaz,"Greater Accra, Lapaz",False,https://tonaton.com/a-MfYFNdCgw2TOfS0BffygHBszF6MPr26h-foldable-drying-line.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Rust Free SAMSUNG-9KG-TWIN-TOP-SEMI-AUTOWASHER-WASHINGMACHIN,3999.0,Brand New,Brand New,Greater Accra,Circle,"Greater Accra, Circle",False,https://tonaton.com/a-MfYFNdCgP0dqCiE9GUQWYWkbLQpPkC3F-rust-free-samsung-9kg-twin-top-semi-autowasher-washingmachin.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",High Quality 7.5kg Washing Machine With Shoe Washer,1200.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgiqCy5k6oGtQsKMAa4hBRKYTZ-high-quality-7-5kg-washing-machine-with-shoe-washer.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Grass Carpet Installation,220.0,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgDI7ldXeoDqga9cCcQHuDNy31-grass-carpet-installation.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",LG 254 Litres Double Door Refrigerator GN-G272SLCB,8999.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgS8USu42OXABlXRWHXRjpRUwL-lg-254-litres-double-door-refrigerator-gn-g272slcb.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Galaxy 85liter Table Top Double Door Refrigerator,1399.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgp71ofVScfJqIG8lHKgAXOFQq-galaxy-85liter-table-top-double-door-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Big Freeze Pearl 254l Chest Freezer,3800.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgGFbQofb3SNqNK4w95q1cpbM6-big-freeze-pearl-254l-chest-freezer.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Artificial Palm Plant With Pot (130cm),450.0,,Bulk prices,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",False,https://tonaton.com/a-MfYFNdCgErVYhSCRm2Q7aQMtLsZiaZks-artificial-palm-plant-with-pot-130cm.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Bed With Mattress,1260.0,Brand New,Brand New,Greater Accra,Kwashieman,"Greater Accra, Kwashieman",False,https://tonaton.com/a-MfYFNdCgHYf9J32rdFARwmuSNsy9B9wi-bed-with-mattress.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Quality Nasco 86 Litres Table Top Refrigerator,1650.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgiQgh1LKtkTiCdJaGDunELVdo-quality-nasco-86-litres-table-top-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Hi-Yield Snake Repellent Powder,450.0,,,Greater Accra,Adenta,"Greater Accra, Adenta",False,https://tonaton.com/a-MfYFNdCgAgmh2UNsoNDOpI2YD4jfpokQ-hi-yield-snake-repellent-powder.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Quality Nasco 4 Burner Gas Cooker Oven - Nasgc-50x50s-CTZ,1699.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgoNYUae8UXus88jviKLKakwVU-quality-nasco-4-burner-gas-cooker-oven-nasgc-50x50s-ctz.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Nexus Washing Machine 9kg Fully Automatic,2980.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgV951boosT90k5rI7yEm4kjJ6-nexus-washing-machine-9kg-fully-automatic.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",4fit Carbinet,900.0,Brand New,Brand New,Greater Accra,Nungua,"Greater Accra, Nungua",False,https://tonaton.com/a-MfYFNdCgtr4By8dnMKKVX6q11FECBWfA-4fit-carbinet.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",US Igloo Ice Chest 142 Litres,2450.0,Used,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgOgwdDyxDgU2hA9w2wuS1XBx6-us-igloo-ice-chest-142-litres.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Redefining Comfort in Every Season With Sigma 1.5hp Mirror Ac,4000.0,Brand New,"Brand New, No",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgckHA0PH41jpF1WA16xoE3VnK-redefining-comfort-in-every-season-with-sigma-1-5hp-mirror-ac.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Nasco 135ltr Top Mount Refrigerator Nasf2-18kd,3199.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgg5ieTlTQNrKF4DQyyFkT14uC-nasco-135ltr-top-mount-refrigerator-nasf2-18kd.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Raf Strong Corded Vacuum Cleaner for All Cleaning,698.0,Brand New,Brand New,Greater Accra,Circle,"Greater Accra, Circle",False,https://tonaton.com/a-MfYFNdCgHCIahK817v6nnIKNtgsKQe7F-raf-strong-corded-vacuum-cleaner-for-all-cleaning.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Crompton Aura Ceiling Fans Best Prices In Ghana 🇬🇭,430.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgc9v1RBJOuSLu1JXK1hXz1e9o-crompton-aura-ceiling-fans-best-prices-in-ghana.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",LG Washing Machine,2600.0,Used,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgGwIIydg11eQ35k8vnxMJxEam-lg-washing-machine.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Double Bed With Mattress,1350.0,Brand New,Brand New,Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",False,https://tonaton.com/a-MfYFNdCgn1xYrrGJtfKQZeAAxTHFD3qo-double-bed-with-mattress.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Nasco 86ltr Table Top Double Door Refrigerators,1399.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgBdJoAJpniTnfSAKHYdR1UlAp-nasco-86ltr-table-top-double-door-refrigerators.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Slow Juicer - Juice Extractor Thats Give 95% Juice,580.0,Brand New,Brand New,Greater Accra,Odorkor,"Greater Accra, Odorkor",False,https://tonaton.com/a-MfYFNdCgL99c0xbmK7bOuV7NBSlRJer3-slow-juicer-juice-extractor-thats-give-95-juice.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Affordable Sigma 417l Double Door Bottom Freezer Fridge Sbmf-t417w,7950.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgwPA3OrVPrcJxlBWElfpoIEGN-affordable-sigma-417l-double-door-bottom-freezer-fridge-sbmf-t417w.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Durable Nasco 90 Litres Top Frezzer Refrigerator - Nasf2-120,1850.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgOpWgHF1dlBWluqfoBj2hq5Lt-durable-nasco-90-litres-top-frezzer-refrigerator-nasf2-120.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Nasco Nasf213(112ltr) Double Door Refrigerator,1849.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgLRwccskCAmY1J8F6VsssCEnH-nasco-nasf213-112ltr-double-door-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Brand New Butterfly Style Double Bed Frame for Sale,1550.0,Brand New,Brand New,Greater Accra,Cantonments,"Greater Accra, Cantonments",False,https://tonaton.com/a-LuubBC0gjONIgYEqI7PL88Fm9pRbwuq-brand-new-butterfly-style-double-bed-frame-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Wardrobe With Mirror,1200.0,Used,Used,Greater Accra,Spintex,"Greater Accra, Spintex",False,https://tonaton.com/a-MfYFNdCgwNq7ph6NQM7rTGw2Rbc7ug5I-wardrobe-with-mirror.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Ultimate Nasco 200ltrs Chest Freezer - Nas210,2750.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgNoyRZh2dzwyUNu5KjqgMF8TL-ultimate-nasco-200ltrs-chest-freezer-nas210.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Quality Samsung 8kg Top Load Washing Machine - Wa80cg4240bwnq,4799.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgiAHBZDq1qCHaUzSZXHFGwxYx-quality-samsung-8kg-top-load-washing-machine-wa80cg4240bwnq.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Awuradjoa Plastic Chair,130.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgNyzrj4Z47zIZq18Sm6jRok0B-awuradjoa-plastic-chair.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Hand Mixer With Bowl 7 Speeds,160.0,Brand New,"Bulk prices, Brand New",Greater Accra,Odorkor,"Greater Accra, Odorkor",False,https://tonaton.com/a-MfYFNdCgZd0xrDyMqJWSSZCiTw9ZKUvQ-hand-mixer-with-bowl-7-speeds.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Grab LG 15KG Twin Tub Washing Machin - P1561RWNT,6599.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgwmWnFoip1uIwxB822AyUs8ID-grab-lg-15kg-twin-tub-washing-machin-p1561rwnt.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",TCL Chest Freezer Powerful Freezer,2000.0,Used,Used,Greater Accra,Mamobi,"Greater Accra, Mamobi",False,https://tonaton.com/a-MfYFNdCgRZ4CMttpwdLbdUyfD5dCMtVf-tcl-chest-freezer-powerful-freezer.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Portable Toilet ( Porta Potty ) Big Size,1500.0,,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",False,https://tonaton.com/a-MfYFNdCgpCrAIeoaVrmKt3aQqBCTRLMe-portable-toilet-porta-potty-big-size.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Nasco 12kg Front Load Full Auto Washing Machine W/ Inverter Motor,4999.0,Brand New,Brand New,Greater Accra,Kotobabi,"Greater Accra, Kotobabi",False,https://tonaton.com/a-MfYFNdCgXTadk26UMaOa4kUTiXD6NfH5-nasco-12kg-front-load-full-auto-washing-machine-w-inverter-motor.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Better Nasco Nasf2-13fl 112l Top Freezer Refrigerator,1899.0,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",False,https://tonaton.com/a-MfYFNdCgzAw0IgX7CN4iUXNJBoTKyw43-better-nasco-nasf2-13fl-112l-top-freezer-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Energy Saving Shenhua Refrigerator,2200.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgw0rb6OH4FM8sGMyoF1H7SEqO-energy-saving-shenhua-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Aluminium Source Pan.7set. Extreme Q,600.0,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgoYhrmfLh9BDREwBgRL9jNCdR-aluminium-source-pan-7set-extreme-q.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Midea 15kg Wash-Dry Combo Washing Machine,8000.0,Brand New,Brand New,Greater Accra,Achimota,"Greater Accra, Achimota",False,https://tonaton.com/a-MfYFNdCgCZKmJp9DjJotnTKwHV3BmPDw-midea-15kg-wash-dry-combo-washing-machine.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Pearl Fridge,1950.0,Brand New,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",False,https://tonaton.com/a-MfYFNdCgwtChBkE6l7CzYS4GULafQQyD-pearl-fridge.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Stihl Brush Cutter _ Fs 410 _ 2.7hp (Original Brand New),15500.0,,,Greater Accra,Alajo,"Greater Accra, Alajo",True,https://tonaton.com/a-MfYFNdCgAtYSxKjD81n4kQoXa0PzvXSV-stihl-brush-cutter-fs-410-2-7hp-original-brand-new.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Sigma 418 Litres Chest Freezer -SCF-450w,5999.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgSInK8mFC4gbeuYgr3aruIhns-sigma-418-litres-chest-freezer-scf-450w.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Decakila Water Heater,2000.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgikfnJmKEnxedfPqb1rt1qZSV-decakila-water-heater.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Media 4 Burner Gas Cooker With Grill Sp5055b059-B,1999.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgihN2ZIFLOMfsK1adcfLZPhod-media-4-burner-gas-cooker-with-grill-sp5055b059-b.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Toughed Backed Carpet Tiles,15.0,,,Greater Accra,Adabraka,"Greater Accra, Adabraka",False,https://tonaton.com/a-LuubBC0gydlnvaXjvsLmmlrxoVnW7yK-toughed-backed-carpet-tiles.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Extractor Ventilation Fans,500.0,Brand New,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex",False,https://tonaton.com/a-MfYFNdCgYorLmroi5Nn6jz0FHSyEmISj-extractor-ventilation-fans.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Volcano 4-Burner Stove – Hot Kitchen Essential,1505.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-LuubBC0gxGpCbGB9bLTrcBgwZethlk0-volcano-4-burner-stove-hot-kitchen-essential.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Kerosene Stove Big Size,350.0,Brand New,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex",False,https://tonaton.com/a-MfYFNdCgVtp1urwDpuFiKgI613qmzUhV-kerosene-stove-big-size.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Pearl 138ltr Black Mirror Double Door Fridge (Pf 20t),3099.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgdXyxb4jxLg4NJTbhzFvDxkdg-pearl-138ltr-black-mirror-double-door-fridge-pf-20t.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Nasco Double Door Fridge 158ltrs Top Freezer,2499.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",False,https://tonaton.com/a-MfYFNdCgvlWIUbkG8V6nPjlJyEqHot7w-nasco-double-door-fridge-158ltrs-top-freezer.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Awesome Decakila Water Heater 30liters,1900.0,Brand New,Brand New,Greater Accra,Avenor Area,"Greater Accra, Avenor Area",False,https://tonaton.com/a-MfYFNdCgfyRi2QzMNbKVJoATrSyanGGZ-awesome-decakila-water-heater-30liters.html,Tonaton Ghana (tonaton.com),2026-04-20
"Home, Furniture & Appliances",Lg 508liters Instaview Side by Side Refrigerator,38499.0,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",True,https://tonaton.com/a-MfYFNdCgfU2UNRO55dH8TMeq55wkHlXq-lg-508liters-instaview-side-by-side-refrigerator.html,Tonaton Ghana (tonaton.com),2026-04-20
