Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
"Home, Furniture & Appliances",9 Door Cabinet,2500.0,"GH₵ 2,500",,Brand New,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",https://tonaton.com/a-MfYFNdCgNpc6aztkj52qFKPhHXY4k1pI-9-door-cabinet.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",Table With Bookshelf,1150.0,"GH₵ 1,150",,Brand New,Brand New,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgosUWvkt92OX0EJEjAEP80DRl-table-with-bookshelf.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",Bookshelves/Storage,550.0,GH₵ 550,,Brand New,Brand New,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgouN7Aj7bW7t2WWT4s0CkNEkO-bookshelves-storage.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",Propylene Glycol - 250ml,25.0,GH₵ 25,,,,Greater Accra,Nungua,"Greater Accra, Nungua",https://tonaton.com/a-MfYFNdCgtsZnKiWm0tWlUBUP96mmDIaO-propylene-glycol-250ml.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",Binatone Multifunctional Bullet Turbo Blender,599.0,GH₵ 599,,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgnbsbHPgcnEZGR2bjqYKcPlWP-binatone-multifunctional-bullet-turbo-blender.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",Double Gas Cylinder Cage,1700.0,"GH₵ 1,700",,Brand New,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",https://tonaton.com/a-MfYFNdCgD9iPT4ROWvMT8P5qSzofvB9V-double-gas-cylinder-cage.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",90L Sunnywalk Table Top Fridge,2300.0,"GH₵ 2,300",,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgtO3lf5014spo3ZjPsYNdmqbf-90l-sunnywalk-table-top-fridge.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",2l Hoffmans Commercial Blender,1400.0,"GH₵ 1,400",,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgZtlclthcHsWVJRg3ydGJ8Kat-2l-hoffmans-commercial-blender.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances","Anti-Rust, Roch Air Conditioner 2.5hp Split Ac",6799.0,"GH₵ 6,799",,Brand New,"Brand New, No",Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgsqRmRrHsrLOCkiQqW56iEtXL-anti-rust-roch-air-conditioner-2-5hp-split-ac.html,Tonaton Ghana (tonaton.com),2026-05-11
"Home, Furniture & Appliances",8 Pieces Ceramic Mug Set,150.0,GH₵ 150,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgQHgAQXTKmw9e7Qxa82Mj1PBZ-8-pieces-ceramic-mug-set.html,Tonaton Ghana (tonaton.com),2026-05-11
