Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
Property / Real Estate,"4bdrm House in Sam Properties, Ga South Municipal for sale",850000.0,"GH₵ 850,000",,,"30 sqm, 4, Semi-Furnished, 4",Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",https://tonaton.com/a-MfYFNdCgE2Cb2xtT2teLyj6CKRKg6OdJ-4bdrm-house-in-sam-properties-ga-south-municipal-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,"3bdrm House in Sam Properties, Ga South Municipal for sale",650000.0,"GH₵ 650,000",,,"30 sqm, 3, Semi-Furnished, 3",Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",https://tonaton.com/a-MfYFNdCgRXatfhCR4ATgInt1r72U37Fi-3bdrm-house-in-sam-properties-ga-south-municipal-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,"5bdrm House in Zero, Gbawe for sale",550000.0,"GH₵ 550,000",,,"30 sqm, 5, Unfurnished, 3",Greater Accra,Gbawe,"Greater Accra, Gbawe",https://tonaton.com/a-MfYFNdCgfJJHqNQp3lGdNR6D1A5611fR-5bdrm-house-in-zero-gbawe-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,Furnished 5bdrm Duplex in East Legon for sale,6042450.0,"GH₵ 6,042,450",,,"897 sqm, 5, Furnished, 7, Agent",Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCgoLdjSfqTjQCwXqupmFVEPvzR-furnished-5bdrm-duplex-in-east-legon-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,Affordable Beach Land,38000.0,"GH₵ 38,000",Outright Price,,"Agent, 743 sqm",Central Region,Komenda/Edina/Eguafo/Abirem Municipal,"Central Region, Komenda/Edina/Eguafo/Abirem Municipal",https://tonaton.com/a-MfYFNdCgdFtCpcd2zgJrzgjSa5TFqlr2-affordable-beach-land.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,4bdrm House in Labone for sale,53200000.0,"GH₵ 53,200,000",,,"100 sqm, 4, Unfurnished, 4",Greater Accra,Labone,"Greater Accra, Labone",https://tonaton.com/a-MfYFNdCgKR0v2uWHyl5vfI4cFcDCJOOB-4bdrm-house-in-labone-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,5bdrm Mansion in East Legon for sale,11250000.0,"GH₵ 11,250,000",,,"100 sqm, 5, Unfurnished, 5",Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCh1GhZ1kaR3AEtwNY0obnnSAOx-5bdrm-mansion-in-east-legon-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,4bdrm Mansion in Accra for sale,5999000.0,"GH₵ 5,999,000",,,"550 sqm, 4, Semi-Furnished, 5, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-LuubBC0gAImlM9ttzBb6NPYVn5P0VF4-4bdrm-mansion-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,3bdrm House in Accra for sale,1550000.0,"GH₵ 1,550,000",,,"260 sqm, 3, Semi-Furnished, 3, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgcbPkVAlBXs8O1mZhnGNXebm4-3bdrm-house-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,"4bdrm House in East Legon Hills, Accra Metropolitan for sale",3999000.0,"GH₵ 3,999,000",,,"450 sqm, 4, Semi-Furnished, 5, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgp8u5MR18052K9xmsf3nIqhjX-4bdrm-house-in-east-legon-hills-accra-metropolitan-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,UNCOMPLETED House for Sale at Ashaley Botwe.,1100000.0,"GH₵ 1,100,000",,,450 sqm,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",https://tonaton.com/a-MfYFNdCgwc5dlt8pdPuvEc5EeO5uVUyJ-uncompleted-house-for-sale-at-ashaley-botwe.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,5bdrm Mansion in Accra for sale,4999000.0,"GH₵ 4,999,000",,,"619 sqm, 5, Semi-Furnished, 6, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgoM7h4GN6AzOXKk7Xe7hREGJE-5bdrm-mansion-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,7bdrm House in Adjiriganor for sale,34500000.0,"GH₵ 34,500,000",,,"100 sqm, 7, Unfurnished, 7",Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",https://tonaton.com/a-MfYFNdCgI78IINrK7cMH2q35GceGBbvv-7bdrm-house-in-adjiriganor-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
Property / Real Estate,"4bdrm Duplex in East Legon Hills, Accra Metropolitan for sale",3810000.0,"GH₵ 3,810,000",,,"380 sqm, 4, Semi-Furnished, 5, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgO6DYUGGvVKMDHlU2ogDEgapY-4bdrm-duplex-in-east-legon-hills-accra-metropolitan-for-sale.html,Tonaton Ghana (tonaton.com),2026-04-27
