Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
"Food, Agriculture & Farming",Changfan Diesel Engine,8500.0,"GH₵ 8,500",,,,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",https://tonaton.com/a-MfYFNdCgiKMoRRozkNj4XZ7TLXqSluQZ-changfan-diesel-engine.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Mosketto Wine,120.0,GH₵ 120,,,,Greater Accra,Achimota,"Greater Accra, Achimota",https://tonaton.com/a-LuubBC0gIfPHCCrSBGebsOuPwXGNZvk-mosketto-wine.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Sm Bitters,80.0,GH₵ 80,,,,Greater Accra,Osu,"Greater Accra, Osu",https://tonaton.com/a-MfYFNdCgUkFRWfxgn2ZUxl2awwEtACxN-sm-bitters.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Squid Fresh Healthy,200.0,GH₵ 200,,,,Central Region,Effutu Municipal,"Central Region, Effutu Municipal",https://tonaton.com/a-MfYFNdCghnAud27tq4wqUYdcpx7nbmV1-squid-fresh-healthy.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Bragg Organic Apple Cider Vinegar 473ml,120.0,GH₵ 120,,,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",https://tonaton.com/a-MfYFNdCgoqCGAFQi6o6JIbDI76Ll0it6-bragg-organic-apple-cider-vinegar-473ml.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Battery Cage System (Chicken Layers),3600.0,"GH₵ 3,600",,,,Central Region,Cape Coast Metropolitan,"Central Region, Cape Coast Metropolitan",https://tonaton.com/a-MfYFNdCgGVVi7JQIYuT9LwL8c5J0S8LZ-battery-cage-system-chicken-layers.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Royal Grinding Mill With Water Cool Engine,14500.0,"GH₵ 14,500",,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgeT8hi1T1l2WIJD5R7b0Jyrad-royal-grinding-mill-with-water-cool-engine.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Royal Basmati Rice,370.0,GH₵ 370,,,,Greater Accra,Awoshie,"Greater Accra, Awoshie",https://tonaton.com/a-MfYFNdCgciVPViqj6P2b26etZDoOAzJR-royal-basmati-rice.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming","Baraki Rodenticide ( Mouse, Rats, Squirrel) Bait",150.0,GH₵ 150,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgtzk4RkIRBwU7vJx7PuLTj994-baraki-rodenticide-mouse-rats-squirrel-bait.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Samreen Greeen Tea,100.0,GH₵ 100,,,,Greater Accra,Osu,"Greater Accra, Osu",https://tonaton.com/a-MfYFNdCgWsjT5epmImeTgOOQqrHlmdQ8-samreen-greeen-tea.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Canola Oil,120.0,GH₵ 120,,,,Greater Accra,Awoshie,"Greater Accra, Awoshie",https://tonaton.com/a-MfYFNdCgqcI6q5BxpRklATUWWvp14yfT-canola-oil.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Bikila Bitters,40.0,GH₵ 40,,,,Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCgVtoULQPbPBAtBkzOHG1AowN9-bikila-bitters.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Flower Pots Designed Ones 21cm by 26cm,50.0,GH₵ 50,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgG4YgPOEGku0Rewt7xSC7z12X-flower-pots-designed-ones-21cm-by-26cm.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Cocoa Spraying Machines,3500.0,"GH₵ 3,500",,,Bulk prices,Greater Accra,Spintex,"Greater Accra, Spintex",https://tonaton.com/a-MfYFNdCh369joR2eRffm9hEBLbtOPKVq-cocoa-spraying-machines.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",D-Lion Bedbugs Control 250ml,160.0,GH₵ 160,,,Bulk prices,Greater Accra,Adenta,"Greater Accra, Adenta",https://tonaton.com/a-MfYFNdCgbZ1SdnfoiINOWZwdE6SwDXSC-d-lion-bedbugs-control-250ml.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Galvanized Chainlink Wire Mesh Fence,620.0,GH₵ 620,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgZPXplZSD0hzUUMGEQnnvU8UP-galvanized-chainlink-wire-mesh-fence.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Original Nescafé Clasico,220.0,GH₵ 220,,,,Greater Accra,Awoshie,"Greater Accra, Awoshie",https://tonaton.com/a-MfYFNdCgSHy3vA0SjtTWFW4YYts958il-original-nescafe-clasico.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Tomato Seeds,40.0,GH₵ 40,,,,Greater Accra,Adenta,"Greater Accra, Adenta",https://tonaton.com/a-MfYFNdCgsahCTPbxpLWiGmEWtJ1jYNj6-tomato-seeds.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",New Solo Pot423 Sprayer Machine,3200.0,"GH₵ 3,200",,,,Greater Accra,Tesano,"Greater Accra, Tesano",https://tonaton.com/a-MfYFNdCgSdV4Ao8glui1KEGcJMWu4HF3-new-solo-pot423-sprayer-machine.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Hard Flour 50kg- ( Takoradi Flour Mill LTD ),690.0,GH₵ 690,,,,Greater Accra,Madina,"Greater Accra, Madina",https://tonaton.com/a-MfYFNdCge9vkNa6WeG2SVJL64WLrWNuP-hard-flour-50kg-takoradi-flour-mill-ltd.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",20-10-10 Maximum Corn Yield Formulation,330.0,GH₵ 330,,,,Greater Accra,Weija,"Greater Accra, Weija",https://tonaton.com/a-MfYFNdCglutTRDFXuvsaBAwawByXEm4x-20-10-10-maximum-corn-yield-formulation.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Jasmine Rice,400.0,GH₵ 400,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgdLzy5WpG8Aea9sh2y6jTHkYr-jasmine-rice.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Combined Seed Planter,2300.0,"GH₵ 2,300",,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgdN9kevoORQcTJW2UwT2hnJZb-combined-seed-planter.html,Tonaton Ghana (tonaton.com),2026-04-20
"Food, Agriculture & Farming",Cassava Starch,950.0,GH₵ 950,,,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgqIzcGdT6HS9WQZFMv82YFQLj-cassava-starch.html,Tonaton Ghana (tonaton.com),2026-04-20
