Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
Property / Real Estate,A. 40 Acres Land For Sale*. *Location:Borteyman*,375000000.0,"GH₵ 375,000,000",Outright Price,,"Agent, 40000 sqm",Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",https://tonaton.com/a-MfYFNdCgXY9zVpQBOthxxPbx1DYc6yLl-a-40-acres-land-for-sale-location-borteyman.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,2bdrm Apartment in Spintex for rent,2000.0,"GH₵ 2,000",per month,,"70 sqm, Unfurnished, 2, 2",Greater Accra,Spintex,"Greater Accra, Spintex",https://tonaton.com/a-MfYFNdCgKJzuXBmRiXXCvktfmLdYjI7o-2bdrm-apartment-in-spintex-for-rent.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,6bdrm Mansion in Accra for sale,5700000.0,"GH₵ 5,700,000",,,"610 sqm, 6, Semi-Furnished, 7, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgSWYAlyYEX3R7afAOYurUMf1s-6bdrm-mansion-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,3bdrm Duplex in Accra for sale,2999000.0,"GH₵ 2,999,000",,,"325 sqm, 3, Semi-Furnished, 4, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgV1Ql0Hzmv2fAJ1C3hyPEDz0r-3bdrm-duplex-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,Furnished 3bdrm House in Accra for sale,3780000.0,"GH₵ 3,780,000",,,"455 sqm, 3, Furnished, 3, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgZaawOjVBqQEj8635VSCL9cxT-furnished-3bdrm-house-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,2 and Half Plots Land for Sale at School Junction,12000000.0,"GH₵ 12,000,000",Outright Price,,200 sqm,Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCgNaJE9bnSVOKLqppAEmR5cZPV-2-and-half-plots-land-for-sale-at-school-junction.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"7bdrm Mansion in Adjinganor, East Legon for sale",5500000.0,"GH₵ 5,500,000",,,"2470 sqm, 7, Semi-Furnished, 7, Agent",Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCghzfUkzN7UUvaxRVwwkzDC0T9-7bdrm-mansion-in-adjinganor-east-legon-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"4bdrm House in East Legon Hills, Bawaleshie for sale",4620000.0,"GH₵ 4,620,000",,,"100 sqm, 4, Unfurnished, 5, Agent",Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCgc31RjyPByPq2bQ5hPbhf8gxB-4bdrm-house-in-east-legon-hills-bawaleshie-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,5bdrm Mansion in Accra for sale,4998000.0,"GH₵ 4,998,000",,,"540 sqm, 5, Semi-Furnished, 6, Developer",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgLhAcYhCeAAyG39eORJXeZBCk-5bdrm-mansion-in-accra-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
Property / Real Estate,"7bdrm House in Hills, Airport Residential Area for sale",9000000.0,"GH₵ 9,000,000",,,"10 sqm, 7, Semi-Furnished, 7, Agent",Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",https://tonaton.com/a-MfYFNdCgKS77L6yPGiNnyU9ZQEc6nkp6-7bdrm-house-in-hills-airport-residential-area-for-sale.html,Tonaton Ghana (tonaton.com),2026-05-11
