Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
Vehicles,Hyundai Elantra 2020 Front Grille,2000.0,"GH₵ 2,000",,Brand New,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",https://tonaton.com/a-MfYFNdCgZ02ygEJFI2gOHFpjcN1OX5MT-hyundai-elantra-2020-front-grille.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Honda CR-V EX 2WD 2024,440000.0,"GH₵ 440,000",,Foreign Used,"Foreign Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgLkTcgGCtI7TaVPDe522LO9rp-honda-cr-v-ex-2wd-2024.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Honda CR-V EX-L FWD 2019 White,235000.0,"GH₵ 235,000",,Local Used,"Local Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgsh1tgKQa9CObvJMMgerIitMe-honda-cr-v-ex-l-fwd-2019-white.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Honda Civic EX 4dr Sedan (1.5L 4cyl) 2016 White,160000.0,"GH₵ 160,000",,Foreign Used,"Foreign Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgYRd9QctXWLbyx6WqmlzDbcjb-honda-civic-ex-4dr-sedan-1-5l-4cyl-2016-white.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Mitsubishi Mirage Black Edition 2022 Gray,155000.0,"GH₵ 155,000",,Foreign Used,"Foreign Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgKyvNPUhgXU86pc9GfqeoUZJV-mitsubishi-mirage-black-edition-2022-gray.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Lincoln Navigator 2006 White,160000.0,"GH₵ 160,000",,Foreign Used,"Foreign Used, Automatic",Greater Accra,Weija,"Greater Accra, Weija",https://tonaton.com/a-MfYFNdCgiKCQ7zWi1kKxUxe2f486yxNZ-lincoln-navigator-2006-white.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Honda Accord 2016 Black,173000.0,"GH₵ 173,000",,Foreign Used,"Foreign Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgH6ebUItFzY0wnAb5nMbjNSOD-honda-accord-2016-black.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Hyundai Santa Fe SE AWD 2017 White,235000.0,"GH₵ 235,000",,Foreign Used,"Foreign Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCh24hxmTgyxH5yvY5FEL7ZA7fQ-hyundai-santa-fe-se-awd-2017-white.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Toyota HiAce SV Premium 2013 Black,142000.0,"GH₵ 142,000",,Local Used,"Local Used, Automatic",Greater Accra,Ga South Municipal,"Greater Accra, Ga South Municipal",https://tonaton.com/a-MfYFNdCgPwLqUL623GUGVsitoSKeLRe4-toyota-hiace-sv-premium-2013-black.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Mitsubishi Outlander ES FWD 2020 Silver,263000.0,"GH₵ 263,000",,Foreign Used,"Foreign Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCgHYdIBpxc3Cu1HHfoHMm5HCHm-mitsubishi-outlander-es-fwd-2020-silver.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,F150 Front Shock Absorbers,2500.0,"GH₵ 2,500",,Used,Used,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",https://tonaton.com/a-MfYFNdCgV3t7BWA6zS2vYR4bM5Cy4m2B-f150-front-shock-absorbers.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Lexus RX 2018 Blue,285000.0,"GH₵ 285,000",,Local Used,"Local Used, Automatic",Greater Accra,Weija,"Greater Accra, Weija",https://tonaton.com/a-MfYFNdCgisJgP4grVNhzerlASykvUVc7-lexus-rx-2018-blue.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,MG ZS 2018 White,180000.0,"GH₵ 180,000",,Foreign Used,"Foreign Used, Automatic, 21000 km",Greater Accra,Dzorwulu,"Greater Accra, Dzorwulu",https://tonaton.com/a-MfYFNdCgD8lwWWpoKFVY6mT2a2gExs4M-mg-zs-2018-white.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Honda CR-V 2018 Gray,175000.0,"GH₵ 175,000",,Local Used,"Local Used, Automatic",Greater Accra,Ablekuma,"Greater Accra, Ablekuma",https://tonaton.com/a-MfYFNdCh2wWqohqU1UI145vOwtyg26Ht-honda-cr-v-2018-gray.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Toyota Rav4 2022-2024 Xse Headlight,5300.0,"GH₵ 5,300",,Brand New,Brand New,Greater Accra,Abossey Okai,"Greater Accra, Abossey Okai",https://tonaton.com/a-MfYFNdCgSgQtWGOlWJQ2UqWmVEYNj2qY-toyota-rav4-2022-2024-xse-headlight.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Original Toyota Rims,3500.0,"GH₵ 3,500",,Used,Used,Greater Accra,Darkuman,"Greater Accra, Darkuman",https://tonaton.com/a-MfYFNdCgZWPn6OS1olFJ25W1BO31DnE6-original-toyota-rims.html,Tonaton Ghana (tonaton.com),2026-05-04
Vehicles,Ford F150/Raptor/Ram/Escalade Etc Rim 22,15000.0,"GH₵ 15,000",,Brand New,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgmQSlyz5Rxr7AoxZ3PhZ3NGVq-ford-f150-raptor-ram-escalade-etc-rim-22.html,Tonaton Ghana (tonaton.com),2026-05-04
