Category,Title,Price GHS,Price Raw,Period,Condition,Tags,Region,Area,Location,URL,Source,Scraped Date
Commercial Equipment & Tools,Hugo Rollator Push Walker,1000.0,"GH₵ 1,000",,,,Greater Accra,East Legon,"Greater Accra, East Legon",https://tonaton.com/a-MfYFNdCgXSmaboIYzvHgbd3I6elMIo0W-hugo-rollator-push-walker.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Display Glass Singledoor Pearl PVC-424-2B Essential Fridge,5999.0,"GH₵ 5,999",,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgGrGrk6LHCl0itb8tFF2CLfgd-display-glass-singledoor-pearl-pvc-424-2b-essential-fridge.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Grab —- A Deal on Pearl Display Fridge 3doors PVC-150,12999.0,"GH₵ 12,999",,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgKoiSueeyOLJ3I7ZLmBmy2KjX-grab-a-deal-on-pearl-display-fridge-3doors-pvc-150.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Catheterization Manikin (Female),4000.0,"GH₵ 4,000",,,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",https://tonaton.com/a-MfYFNdCgDCp5Wf5udTT5j4uUW1FatBSt-catheterization-manikin-female.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Double Door Glass Display Fridge PVC 622-2b Pearl,8999.0,"GH₵ 8,999",,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgph4vy2FzBCHEGV80liLoftbV-double-door-glass-display-fridge-pvc-622-2b-pearl.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Wireless Barcode Scanner(Nt2028 ),400.0,GH₵ 400,,Brand New,Brand New,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal",https://tonaton.com/a-MfYFNdCgfrAzy6oI2DPsnZ9ThQWOBiAF-wireless-barcode-scanner-nt2028.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Transpore-Type Surgical Tape Plaster,30.0,GH₵ 30,,,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",https://tonaton.com/a-MfYFNdCh0eLgkJ5QPeX9ai2GGyfmZDyM-transpore-type-surgical-tape-plaster.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,3m Box Stage Truss,6000.0,"GH₵ 6,000",,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgXWUU7VcgWeX1MXvgtBEFcON2-3m-box-stage-truss.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,BBL Mannequin Fiberglass,1399.0,"GH₵ 1,399",,Brand New,Brand New,Greater Accra,Adenta,"Greater Accra, Adenta",https://tonaton.com/a-MfYFNdCgGEWQ8K3W7pJ7EvB2z9iPhUeo-bbl-mannequin-fiberglass.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Energy Efficiency PVC-74 2door Display Fridge Pearl +Blender,8999.0,"GH₵ 8,999",,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgslH8BCPjBznikTtgzKGeBr9g-energy-efficiency-pvc-74-2door-display-fridge-pearl-blender.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Hiv Test Kits (Hiv Test Cassette ),250.0,GH₵ 250,,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgEBlfxUFjO6ShtrIiWnYzESDw-hiv-test-kits-hiv-test-cassette.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Neatly Sealed UNI-350C 288LTRS—Icestream Display Fridge,5699.0,"GH₵ 5,699",,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgiNkaltVUPHIZyQVUPlc2lxK6-neatly-sealed-uni-350c-288ltrs-icestream-display-fridge.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Rechargeable Hearing Aid,700.0,GH₵ 700,,,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",https://tonaton.com/a-MfYFNdCgRPKUNFpLsrgYFumbh07uJi5P-rechargeable-hearing-aid.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Charcoal Pencils,15.0,GH₵ 15,,,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",https://tonaton.com/a-MfYFNdCh2TsVqaXY7T4sGWY4rZ9Qs5z3-charcoal-pencils.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Arcziel Led Shadowless Operating Lamp Double (Arc-Oled-P700/500),46000.0,"GH₵ 46,000",,,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",https://tonaton.com/a-MfYFNdCgvUOEr8dNMFMG5ZZx9EkzMRLh-arcziel-led-shadowless-operating-lamp-double-arc-oled-p700-500.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Rope Round Big Size,16.0,GH₵ 16,,,,Greater Accra,Osu,"Greater Accra, Osu",https://tonaton.com/a-MfYFNdCgHwaaZ6YxWwk7w2knrjk7R4aE-rope-round-big-size.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Methylene Blue 1 Litre,300.0,GH₵ 300,,,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",https://tonaton.com/a-MfYFNdCh3msobqLX7KVap7bvSIFwxeaK-methylene-blue-1-litre.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Blood Pressure Machine Bp Machine,85.0,GH₵ 85,,,,Greater Accra,Lapaz,"Greater Accra, Lapaz",https://tonaton.com/a-MfYFNdCgS734Lq3kiyIXLBpdlUT4znkD-blood-pressure-machine-bp-machine.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Elegant Classic Design Pearl Display Fridge PV28 178L,4499.0,"GH₵ 4,499",,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgqnr3mVTWlQW0IXlwnUXl2NSm-elegant-classic-design-pearl-display-fridge-pv28-178l.html,Tonaton Ghana (tonaton.com),2026-05-04
Commercial Equipment & Tools,Whisper Quiet Temperature Controls Midea Display Fridge,6499.0,"GH₵ 6,499",,Brand New,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",https://tonaton.com/a-MfYFNdCgGLwGfeAbNYQU776krfjKNa71-whisper-quiet-temperature-controls-midea-display-fridge.html,Tonaton Ghana (tonaton.com),2026-05-04
